HUC12,VALUE_0,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,InundationTotal_0,InundationTotal_1,InundationTotal_2,InundationTotal_3,InundationTotal_4,InundationTotal_5,InundationTotal_6
030202040902,84255725.0,286100.0,13407275.0,19099900.0,1380175.0,1160250.0,1083700.0,84255725.0,84541825.0,97949100.0,117049000.0,118429175.0,119589425.0,120673125.0
030202040704,27130550.0,219025.0,18431400.0,20441875.0,7148050.0,5731925.0,3583600.0,27130550.0,27349575.0,45780975.0,66222850.0,73370900.0,79102825.0,82686425.0
030202040401,9854500.0,389925.0,1757800.0,1704150.0,713125.0,1519025.0,997425.0,9854500.0,10244425.0,12002225.0,13706375.0,14419500.0,15938525.0,16935950.0
030202020607,3057175.0,1172525.0,9522400.0,1850450.0,586400.0,495125.0,703625.0,3057175.0,4229700.0,13752100.0,15602550.0,16188950.0,16684075.0,17387700.0
030202040501,2950200.0,85400.0,2036425.0,3174125.0,1678950.0,1693800.0,1749775.0,2950200.0,3035600.0,5072025.0,8246150.0,9925100.0,11618900.0,13368675.0
030202040705,100911425.0,0.0,0.0,0.0,0.0,0.0,0.0,100911425.0,100911425.0,100911425.0,100911425.0,100911425.0,100911425.0,100911425.0
030202040703,22509550.0,541000.0,8979950.0,6440075.0,7776325.0,10197325.0,11244575.0,22509550.0,23050550.0,32030500.0,38470575.0,46246900.0,56444225.0,67688800.0
030202040402,0.0,0.0,0.0,92975.0,219175.0,207150.0,212800.0,0.0,0.0,0.0,92975.0,312150.0,519300.0,732100.0
030201050206,81574225.0,4872325.0,3765850.0,1718850.0,665650.0,264050.0,137825.0,81574225.0,86446550.0,90212400.0,91931250.0,92596900.0,92860950.0,92998775.0
030202040801,142525.0,44100.0,1062200.0,1161575.0,595250.0,763375.0,809150.0,142525.0,186625.0,1248825.0,2410400.0,3005650.0,3769025.0,4578175.0
030202020602,213675.0,0.0,0.0,0.0,0.0,250.0,441425.0,213675.0,213675.0,213675.0,213675.0,213675.0,213925.0,655350.0
030202020604,2667325.0,370125.0,6854000.0,5648600.0,4450375.0,4599325.0,3505325.0,2667325.0,3037450.0,9891450.0,15540050.0,19990425.0,24589750.0,28095075.0
030202040802,13050450.0,577600.0,4884250.0,3820775.0,4146425.0,7226800.0,12551975.0,13050450.0,13628050.0,18512300.0,22333075.0,26479500.0,33706300.0,46258275.0
030202020306,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
030202020307,152175.0,0.0,0.0,0.0,0.0,0.0,0.0,152175.0,152175.0,152175.0,152175.0,152175.0,152175.0,152175.0
030202020506,910125.0,853275.0,5879150.0,3438600.0,1621775.0,1310000.0,1374250.0,910125.0,1763400.0,7642550.0,11081150.0,12702925.0,14012925.0,15387175.0
030202040803,59669200.0,2675725.0,19789050.0,16950950.0,11126075.0,10398450.0,9542575.0,59669200.0,62344925.0,82133975.0,99084925.0,110211000.0,120609450.0,130152025.0
030202040904,330434125.0,22100.0,4900.0,4300.0,2925.0,10475.0,4025.0,330434125.0,330456225.0,330461125.0,330465425.0,330468350.0,330478825.0,330482850.0
030201050207,171956450.0,5352450.0,4875375.0,1678200.0,745425.0,288125.0,150025.0,171956450.0,177308900.0,182184275.0,183862475.0,184607900.0,184896025.0,185046050.0
030202020504,14525.0,100.0,199875.0,333275.0,185900.0,290525.0,275025.0,14525.0,14625.0,214500.0,547775.0,733675.0,1024200.0,1299225.0
030202040804,29957600.0,141150.0,14980925.0,7848025.0,2160000.0,475950.0,181175.0,29957600.0,30098750.0,45079675.0,52927700.0,55087700.0,55563650.0,55744825.0
030202020603,1105225.0,0.0,0.0,0.0,0.0,51525.0,606350.0,1105225.0,1105225.0,1105225.0,1105225.0,1105225.0,1156750.0,1763100.0
030201040205,411150.0,617850.0,1965150.0,920700.0,1916425.0,1857175.0,2937450.0,411150.0,1029000.0,2994150.0,3914850.0,5831275.0,7688450.0,10625900.0
030202020503,32975.0,0.0,0.0,25.0,68075.0,390450.0,446500.0,32975.0,32975.0,32975.0,33000.0,101075.0,491525.0,938025.0
030202020505,150900.0,343400.0,1880850.0,589450.0,326750.0,292000.0,327475.0,150900.0,494300.0,2375150.0,2964600.0,3291350.0,3583350.0,3910825.0
030202020502,0.0,0.0,0.0,0.0,23125.0,2675.0,1925.0,0.0,0.0,0.0,0.0,23125.0,25800.0,27725.0
030202040805,29322175.0,30800.0,13828175.0,4469725.0,229275.0,46125.0,4100.0,29322175.0,29352975.0,43181150.0,47650875.0,47880150.0,47926275.0,47930375.0
030201040202,0.0,0.0,0.0,0.0,0.0,16050.0,30125.0,0.0,0.0,0.0,0.0,0.0,16050.0,46175.0
030202030706,811800.0,0.0,0.0,0.0,0.0,0.0,0.0,811800.0,811800.0,811800.0,811800.0,811800.0,811800.0,811800.0
030201050202,312407600.0,0.0,0.0,0.0,0.0,0.0,0.0,312407600.0,312407600.0,312407600.0,312407600.0,312407600.0,312407600.0,312407600.0
030201040702,6863700.0,3869400.0,18296650.0,3103600.0,424650.0,158925.0,154200.0,6863700.0,10733100.0,29029750.0,32133350.0,32558000.0,32716925.0,32871125.0
030201040701,16423975.0,5651625.0,29395250.0,15802800.0,14819700.0,9644100.0,9697750.0,16423975.0,22075600.0,51470850.0,67273650.0,82093350.0,91737450.0,101435200.0
030201040106,52750.0,526350.0,233575.0,175175.0,165450.0,186200.0,162600.0,52750.0,579100.0,812675.0,987850.0,1153300.0,1339500.0,1502100.0
030201040206,28653625.0,3388875.0,3837850.0,3676425.0,5623825.0,5901450.0,5066050.0,28653625.0,32042500.0,35880350.0,39556775.0,45180600.0,51082050.0,56148100.0
030202030705,7775.0,0.0,0.0,0.0,0.0,0.0,0.0,7775.0,7775.0,7775.0,7775.0,7775.0,7775.0,7775.0
030201050205,121117100.0,2101575.0,2706175.0,1942425.0,869725.0,480300.0,302675.0,121117100.0,123218675.0,125924850.0,127867275.0,128737000.0,129217300.0,129519975.0
030201040203,3971850.0,1345700.0,1164700.0,442200.0,384150.0,356400.0,311675.0,3971850.0,5317550.0,6482250.0,6924450.0,7308600.0,7665000.0,7976675.0
030203010605,120959725.0,3366575.0,3247550.0,3737575.0,5770775.0,5326075.0,1199225.0,120959725.0,124326300.0,127573850.0,131311425.0,137082200.0,142408275.0,143607500.0
030203010606,185637300.0,5521575.0,20119800.0,5351975.0,2180800.0,1621400.0,1088650.0,185637300.0,191158875.0,211278675.0,216630650.0,218811450.0,220432850.0,221521500.0
030201040107,2594350.0,1156300.0,609550.0,308575.0,272250.0,256400.0,305875.0,2594350.0,3750650.0,4360200.0,4668775.0,4941025.0,5197425.0,5503300.0
030201050201,222640525.0,688050.0,8165325.0,1159800.0,372550.0,20000.0,2250.0,222640525.0,223328575.0,231493900.0,232653700.0,233026250.0,233046250.0,233048500.0
030202030605,179850.0,0.0,0.0,0.0,0.0,0.0,0.0,179850.0,179850.0,179850.0,179850.0,179850.0,179850.0,179850.0
030201050306,91532050.0,604025.0,766150.0,597350.0,374375.0,251850.0,208650.0,91532050.0,92136075.0,92902225.0,93499575.0,93873950.0,94125800.0,94334450.0
030201040204,29910375.0,717850.0,1206825.0,514875.0,419150.0,766625.0,950350.0,29910375.0,30628225.0,31835050.0,32349925.0,32769075.0,33535700.0,34486050.0
030201040703,83812325.0,618925.0,6581350.0,1238150.0,198375.0,50550.0,12775.0,83812325.0,84431250.0,91012600.0,92250750.0,92449125.0,92499675.0,92512450.0
030201040102,33950.0,256625.0,252200.0,200550.0,229900.0,291150.0,274700.0,33950.0,290575.0,542775.0,743325.0,973225.0,1264375.0,1539075.0
030201050106,60984075.0,737575.0,5660925.0,9529525.0,1341800.0,315925.0,86300.0,60984075.0,61721650.0,67382575.0,76912100.0,78253900.0,78569825.0,78656125.0
030201040109,45424500.0,866475.0,3072075.0,1271025.0,990600.0,949625.0,1090900.0,45424500.0,46290975.0,49363050.0,50634075.0,51624675.0,52574300.0,53665200.0
030201050203,270552050.0,231675.0,1608575.0,165300.0,1725.0,0.0,0.0,270552050.0,270783725.0,272392300.0,272557600.0,272559325.0,272559325.0,272559325.0
030201040207,89212250.0,1488350.0,3967450.0,3850025.0,8978775.0,11331250.0,9075575.0,89212250.0,90700600.0,94668050.0,98518075.0,107496850.0,118828100.0,127903675.0
030201040604,33880250.0,618200.0,12798175.0,10139500.0,3672750.0,379000.0,30275.0,33880250.0,34498450.0,47296625.0,57436125.0,61108875.0,61487875.0,61518150.0
030201050103,45012275.0,3450850.0,18142075.0,7491500.0,1381525.0,282675.0,37625.0,45012275.0,48463125.0,66605200.0,74096700.0,75478225.0,75760900.0,75798525.0
030201050305,223066300.0,1238150.0,2810550.0,3886525.0,4838250.0,3119350.0,6001950.0,223066300.0,224304450.0,227115000.0,231001525.0,235839775.0,238959125.0,244961075.0
030201030604,0.0,0.0,108425.0,557600.0,234600.0,284175.0,194650.0,0.0,0.0,108425.0,666025.0,900625.0,1184800.0,1379450.0
030201030403,0.0,0.0,0.0,0.0,0.0,0.0,99525.0,0.0,0.0,0.0,0.0,0.0,0.0,99525.0
030201040103,22472825.0,5517075.0,7864225.0,3535675.0,1902175.0,2023550.0,1641150.0,22472825.0,27989900.0,35854125.0,39389800.0,41291975.0,43315525.0,44956675.0
030201030606,2073300.0,6853300.0,6237975.0,1454775.0,790350.0,463750.0,396025.0,2073300.0,8926600.0,15164575.0,16619350.0,17409700.0,17873450.0,18269475.0
030201040108,870725.0,419250.0,1850900.0,866875.0,509475.0,499675.0,468350.0,870725.0,1289975.0,3140875.0,4007750.0,4517225.0,5016900.0,5485250.0
030201050105,10679875.0,4631700.0,32415700.0,28064575.0,5227650.0,1856025.0,480250.0,10679875.0,15311575.0,47727275.0,75791850.0,81019500.0,82875525.0,83355775.0
030201040201,5463750.0,1294275.0,707525.0,424600.0,481675.0,608125.0,746850.0,5463750.0,6758025.0,7465550.0,7890150.0,8371825.0,8979950.0,9726800.0
030201050204,529125250.0,257575.0,2551575.0,648975.0,2825.0,0.0,0.0,529125250.0,529382825.0,531934400.0,532583375.0,532586200.0,532586200.0,532586200.0
030201050104,31779900.0,1739300.0,36786850.0,40022350.0,8290050.0,597375.0,210375.0,31779900.0,33519200.0,70306050.0,110328400.0,118618450.0,119215825.0,119426200.0
030201050107,9461600.0,2674325.0,23443925.0,21225350.0,6697025.0,2015175.0,792875.0,9461600.0,12135925.0,35579850.0,56805200.0,63502225.0,65517400.0,66310275.0
030201040603,44104675.0,2272600.0,15320450.0,14572350.0,10878575.0,7251175.0,3992750.0,44104675.0,46377275.0,61697725.0,76270075.0,87148650.0,94399825.0,98392575.0
030201040105,2128750.0,543100.0,999250.0,628725.0,725475.0,498400.0,570200.0,2128750.0,2671850.0,3671100.0,4299825.0,5025300.0,5523700.0,6093900.0
030201030507,1170850.0,2328350.0,1040725.0,452125.0,424550.0,472575.0,597750.0,1170850.0,3499200.0,4539925.0,4992050.0,5416600.0,5889175.0,6486925.0
030201030605,1637975.0,617925.0,5067525.0,3096650.0,1982150.0,2541050.0,2129125.0,1637975.0,2255900.0,7323425.0,10420075.0,12402225.0,14943275.0,17072400.0
030201040602,8431900.0,2782725.0,3899700.0,4099225.0,4705425.0,6739900.0,10560325.0,8431900.0,11214625.0,15114325.0,19213550.0,23918975.0,30658875.0,41219200.0
030201040101,117425.0,168250.0,112675.0,100075.0,108875.0,171950.0,178050.0,117425.0,285675.0,398350.0,498425.0,607300.0,779250.0,957300.0
030201030404,589500.0,0.0,0.0,0.0,0.0,0.0,202975.0,589500.0,589500.0,589500.0,589500.0,589500.0,589500.0,792475.0
030201040505,43231550.0,4153150.0,25473425.0,23218175.0,13821675.0,8454150.0,5899525.0,43231550.0,47384700.0,72858125.0,96076300.0,109897975.0,118352125.0,124251650.0
030201050108,30625725.0,14046325.0,41033950.0,12385675.0,3948925.0,1431525.0,536175.0,30625725.0,44672050.0,85706000.0,98091675.0,102040600.0,103472125.0,104008300.0
030201050102,5259650.0,2562050.0,23144975.0,24513700.0,11590125.0,10379100.0,6749500.0,5259650.0,7821700.0,30966675.0,55480375.0,67070500.0,77449600.0,84199100.0
030201030401,740175.0,0.0,0.0,0.0,0.0,0.0,0.0,740175.0,740175.0,740175.0,740175.0,740175.0,740175.0,740175.0
030201030602,125250.0,2200.0,178025.0,200250.0,259050.0,207325.0,274675.0,125250.0,127450.0,305475.0,505725.0,764775.0,972100.0,1246775.0
030201030203,800.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0
030201040304,1859925.0,2286725.0,3825775.0,2775900.0,1918625.0,1423925.0,1166525.0,1859925.0,4146650.0,7972425.0,10748325.0,12666950.0,14090875.0,15257400.0
030201030506,0.0,0.0,50300.0,122700.0,138950.0,95700.0,137950.0,0.0,0.0,50300.0,173000.0,311950.0,407650.0,545600.0
030201030505,1200.0,0.0,182775.0,683950.0,747175.0,523525.0,818925.0,1200.0,1200.0,183975.0,867925.0,1615100.0,2138625.0,2957550.0
030201040305,4510475.0,2717250.0,7467000.0,9491725.0,5306775.0,1458150.0,788100.0,4510475.0,7227725.0,14694725.0,24186450.0,29493225.0,30951375.0,31739475.0
030201040503,1308950.0,1567050.0,25142550.0,7606300.0,4656200.0,4754325.0,5136075.0,1308950.0,2876000.0,28018550.0,35624850.0,40281050.0,45035375.0,50171450.0
030201050304,236619575.0,778275.0,2927350.0,3776300.0,2261825.0,1293900.0,668800.0,236619575.0,237397850.0,240325200.0,244101500.0,246363325.0,247657225.0,248326025.0
030201040404,4147350.0,5665950.0,6902600.0,4106625.0,3635150.0,3046425.0,4017075.0,4147350.0,9813300.0,16715900.0,20822525.0,24457675.0,27504100.0,31521175.0
030201030204,462325.0,0.0,0.0,0.0,0.0,0.0,0.0,462325.0,462325.0,462325.0,462325.0,462325.0,462325.0,462325.0
030201050101,160247425.0,23063525.0,66795900.0,29902350.0,10367250.0,4547950.0,3968225.0,160247425.0,183310950.0,250106850.0,280009200.0,290376450.0,294924400.0,298892625.0
030201050301,32621425.0,20603975.0,77050775.0,6820525.0,1111200.0,666900.0,369625.0,32621425.0,53225400.0,130276175.0,137096700.0,138207900.0,138874800.0,139244425.0
030201050303,1024326475.0,256050.0,1563950.0,533600.0,9050.0,300.0,25.0,1024326475.0,1024582525.0,1026146475.0,1026680075.0,1026689125.0,1026689425.0,1026689450.0
030101070404,0.0,0.0,0.0,0.0,0.0,0.0,72550.0,0.0,0.0,0.0,0.0,0.0,0.0,72550.0
030201040303,229325.0,400.0,11975.0,60075.0,1032450.0,2176875.0,3340375.0,229325.0,229725.0,241700.0,301775.0,1334225.0,3511100.0,6851475.0
030201040501,7625.0,680900.0,2772225.0,9397500.0,21029450.0,15595825.0,3761675.0,7625.0,688525.0,3460750.0,12858250.0,33887700.0,49483525.0,53245200.0
030201040403,300925.0,6126100.0,4245225.0,4456775.0,4758950.0,8454500.0,14303650.0,300925.0,6427025.0,10672250.0,15129025.0,19887975.0,28342475.0,42646125.0
030201040504,1645050.0,664025.0,1799025.0,2144975.0,2861600.0,5246525.0,7952125.0,1645050.0,2309075.0,4108100.0,6253075.0,9114675.0,14361200.0,22313325.0
030201040402,0.0,603825.0,428325.0,436200.0,1051975.0,2330450.0,3685750.0,0.0,603825.0,1032150.0,1468350.0,2520325.0,4850775.0,8536525.0
030201040401,26025.0,63750.0,222025.0,1145450.0,1894750.0,3548325.0,5106325.0,26025.0,89775.0,311800.0,1457250.0,3352000.0,6900325.0,12006650.0
030201040502,2458775.0,3955925.0,85331325.0,28784075.0,17363425.0,4471975.0,659000.0,2458775.0,6414700.0,91746025.0,120530100.0,137893525.0,142365500.0,143024500.0
030102050805,1776600.0,833100.0,22075325.0,8648525.0,4096600.0,1059775.0,185200.0,1776600.0,2609700.0,24685025.0,33333550.0,37430150.0,38489925.0,38675125.0
030101070601,274875.0,0.0,2462225.0,1005875.0,1548025.0,942875.0,859475.0,274875.0,274875.0,2737100.0,3742975.0,5291000.0,6233875.0,7093350.0
030101070405,1450.0,0.0,0.0,0.0,0.0,4201150.0,3621875.0,1450.0,1450.0,1450.0,1450.0,1450.0,4202600.0,7824475.0
030102050804,9443675.0,1080850.0,45443850.0,11211325.0,2823250.0,371225.0,78125.0,9443675.0,10524525.0,55968375.0,67179700.0,70002950.0,70374175.0,70452300.0
030201050302,22543750.0,9592375.0,39278775.0,24327825.0,16990025.0,11264500.0,2112350.0,22543750.0,32136125.0,71414900.0,95742725.0,112732750.0,123997250.0,126109600.0
030102050803,5609525.0,646325.0,32308150.0,23565050.0,6132075.0,1392750.0,538450.0,5609525.0,6255850.0,38564000.0,62129050.0,68261125.0,69653875.0,70192325.0
030101070901,308575.0,800700.0,1035000.0,696625.0,394675.0,399425.0,440375.0,308575.0,1109275.0,2144275.0,2840900.0,3235575.0,3635000.0,4075375.0
030102050807,42379150.0,110125.0,36805625.0,11082575.0,2582975.0,405500.0,119975.0,42379150.0,42489275.0,79294900.0,90377475.0,92960450.0,93365950.0,93485925.0
030102050802,592700.0,1959475.0,19629825.0,36176325.0,33739475.0,17471025.0,10555400.0,592700.0,2552175.0,22182000.0,58358325.0,92097800.0,109568825.0,120124225.0
030102050202,0.0,0.0,0.0,0.0,0.0,0.0,37200.0,0.0,0.0,0.0,0.0,0.0,0.0,37200.0
030101070508,450.0,0.0,0.0,0.0,0.0,0.0,4406500.0,450.0,450.0,450.0,450.0,450.0,450.0,4406950.0
030102050806,20225.0,11675.0,34456175.0,34339900.0,12721375.0,7608550.0,3964100.0,20225.0,31900.0,34488075.0,68827975.0,81549350.0,89157900.0,93122000.0
030101070603,3161450.0,12876200.0,18767975.0,945500.0,510825.0,406275.0,616200.0,3161450.0,16037650.0,34805625.0,35751125.0,36261950.0,36668225.0,37284425.0
030101070602,2316700.0,100.0,12210500.0,38355050.0,16182675.0,11066350.0,7239575.0,2316700.0,2316800.0,14527300.0,52882350.0,69065025.0,80131375.0,87370950.0
030102051504,33683875.0,8183475.0,30027400.0,23325325.0,19061125.0,13993625.0,25523025.0,33683875.0,41867350.0,71894750.0,95220075.0,114281200.0,128274825.0,153797850.0
030102050103,2925.0,23175.0,128450.0,43150.0,282800.0,127950.0,131975.0,2925.0,26100.0,154550.0,197700.0,480500.0,608450.0,740425.0
030101070509,798550.0,0.0,0.0,0.0,1925.0,61975.0,16082650.0,798550.0,798550.0,798550.0,798550.0,800475.0,862450.0,16945100.0
030101070502,0.0,0.0,0.0,0.0,0.0,0.0,1822550.0,0.0,0.0,0.0,0.0,0.0,0.0,1822550.0
030102050801,0.0,11275.0,5270450.0,27245000.0,22605900.0,8961675.0,4569800.0,0.0,11275.0,5281725.0,32526725.0,55132625.0,64094300.0,68664100.0
030101070807,2848100.0,14810550.0,5275875.0,232300.0,151350.0,139950.0,95500.0,2848100.0,17658650.0,22934525.0,23166825.0,23318175.0,23458125.0,23553625.0
030102050809,45101050.0,52200.0,27277050.0,48823175.0,20082000.0,4730725.0,3022100.0,45101050.0,45153250.0,72430300.0,121253475.0,141335475.0,146066200.0,149088300.0
030102050808,11083325.0,2663850.0,49312325.0,31007225.0,11168675.0,3534325.0,422700.0,11083325.0,13747175.0,63059500.0,94066725.0,105235400.0,108769725.0,109192425.0
030101070902,1088375.0,7013075.0,1080875.0,174200.0,719525.0,316900.0,388250.0,1088375.0,8101450.0,9182325.0,9356525.0,10076050.0,10392950.0,10781200.0
030102051506,418107025.0,0.0,0.0,0.0,0.0,0.0,0.0,418107025.0,418107025.0,418107025.0,418107025.0,418107025.0,418107025.0,418107025.0
030101070803,0.0,462675.0,654000.0,469900.0,583400.0,492550.0,300275.0,0.0,462675.0,1116675.0,1586575.0,2169975.0,2662525.0,2962800.0
030102050204,244350.0,4291775.0,10218275.0,6893025.0,16084350.0,18652075.0,12509675.0,244350.0,4536125.0,14754400.0,21647425.0,37731775.0,56383850.0,68893525.0
030102050203,53800.0,828175.0,2208075.0,5230650.0,8219175.0,10028450.0,8341900.0,53800.0,881975.0,3090050.0,8320700.0,16539875.0,26568325.0,34910225.0
030101070806,2053725.0,2288850.0,10021275.0,961850.0,742250.0,744650.0,613625.0,2053725.0,4342575.0,14363850.0,15325700.0,16067950.0,16812600.0,17426225.0
030101070503,0.0,0.0,0.0,0.0,0.0,0.0,684150.0,0.0,0.0,0.0,0.0,0.0,0.0,684150.0
030102050104,4908125.0,2704725.0,3311650.0,853750.0,983300.0,1494625.0,1132200.0,4908125.0,7612850.0,10924500.0,11778250.0,12761550.0,14256175.0,15388375.0
030102050205,337875.0,2417550.0,9375775.0,10286375.0,6059100.0,2974225.0,4368400.0,337875.0,2755425.0,12131200.0,22417575.0,28476675.0,31450900.0,35819300.0
030101070903,20671850.0,31255550.0,9841450.0,1103650.0,917675.0,715350.0,832350.0,20671850.0,51927400.0,61768850.0,62872500.0,63790175.0,64505525.0,65337875.0
030102051501,9574200.0,50800.0,11294650.0,7325275.0,2709850.0,523050.0,567600.0,9574200.0,9625000.0,20919650.0,28244925.0,30954775.0,31477825.0,32045425.0
030102051505,331558100.0,2988500.0,6013750.0,7727900.0,3460575.0,1872025.0,2878575.0,331558100.0,334546600.0,340560350.0,348288250.0,351748825.0,353620850.0,356499425.0
030101070804,522550.0,2312225.0,4762475.0,797475.0,515800.0,413725.0,625175.0,522550.0,2834775.0,7597250.0,8394725.0,8910525.0,9324250.0,9949425.0
030101070805,51475.0,253725.0,708150.0,133825.0,233300.0,185725.0,135900.0,51475.0,305200.0,1013350.0,1147175.0,1380475.0,1566200.0,1702100.0
030102050901,16650.0,6675.0,64555150.0,42686800.0,14385100.0,5040400.0,2017225.0,16650.0,23325.0,64578475.0,107265275.0,121650375.0,126690775.0,128708000.0
030102050903,65125475.0,2924650.0,35788925.0,11163050.0,1831200.0,263275.0,44550.0,65125475.0,68050125.0,103839050.0,115002100.0,116833300.0,117096575.0,117141125.0
030101070305,0.0,0.0,0.0,0.0,0.0,0.0,1448275.0,0.0,0.0,0.0,0.0,0.0,0.0,1448275.0
030102051503,86533150.0,619050.0,4708750.0,375200.0,40675.0,44375.0,58650.0,86533150.0,87152200.0,91860950.0,92236150.0,92276825.0,92321200.0,92379850.0
030102050902,4388075.0,199600.0,45077975.0,26543925.0,18108100.0,15469150.0,1592675.0,4388075.0,4587675.0,49665650.0,76209575.0,94317675.0,109786825.0,111379500.0
030102050106,11814375.0,295400.0,2169600.0,1684600.0,533400.0,412775.0,1296200.0,11814375.0,12109775.0,14279375.0,15963975.0,16497375.0,16910150.0,18206350.0
030101070706,0.0,0.0,127425.0,297375.0,280800.0,237425.0,263450.0,0.0,0.0,127425.0,424800.0,705600.0,943025.0,1206475.0
030102051507,85784150.0,1318575.0,1198325.0,698050.0,595475.0,318000.0,220950.0,85784150.0,87102725.0,88301050.0,88999100.0,89594575.0,89912575.0,90133525.0
030102050207,13811900.0,3612450.0,18062000.0,13524525.0,9621825.0,4577825.0,12831000.0,13811900.0,17424350.0,35486350.0,49010875.0,58632700.0,63210525.0,76041525.0
030102050206,8511875.0,9064900.0,34462075.0,32117925.0,21838475.0,8962450.0,4288350.0,8511875.0,17576775.0,52038850.0,84156775.0,105995250.0,114957700.0,119246050.0
030102050105,77272100.0,187525.0,384075.0,145075.0,173700.0,155925.0,200250.0,77272100.0,77459625.0,77843700.0,77988775.0,78162475.0,78318400.0,78518650.0
030101070501,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0
030102050108,73265725.0,0.0,0.0,0.0,0.0,0.0,0.0,73265725.0,73265725.0,73265725.0,73265725.0,73265725.0,73265725.0,73265725.0
030102030705,1159700.0,2608975.0,1201000.0,464725.0,462575.0,349625.0,281950.0,1159700.0,3768675.0,4969675.0,5434400.0,5896975.0,6246600.0,6528550.0
030102050904,21182825.0,11467200.0,34453350.0,23305725.0,13942800.0,2978600.0,344800.0,21182825.0,32650025.0,67103375.0,90409100.0,104351900.0,107330500.0,107675300.0
030102050107,4486850.0,484425.0,727400.0,172650.0,155450.0,162825.0,203125.0,4486850.0,4971275.0,5698675.0,5871325.0,6026775.0,6189600.0,6392725.0
030102050208,18278525.0,2470850.0,6809325.0,7391225.0,4311625.0,1704000.0,235200.0,18278525.0,20749375.0,27558700.0,34949925.0,39261550.0,40965550.0,41200750.0
030102030706,37072725.0,1444050.0,3823550.0,547775.0,386850.0,421425.0,241225.0,37072725.0,38516775.0,42340325.0,42888100.0,43274950.0,43696375.0,43937600.0
030102050907,11640875.0,5929250.0,19695600.0,1171300.0,125825.0,16825.0,1050.0,11640875.0,17570125.0,37265725.0,38437025.0,38562850.0,38579675.0,38580725.0
030102051407,67074800.0,499450.0,5797250.0,2154525.0,935700.0,765100.0,786600.0,67074800.0,67574250.0,73371500.0,75526025.0,76461725.0,77226825.0,78013425.0
030102050905,31910850.0,8039325.0,36705025.0,19406475.0,6556875.0,2100025.0,544525.0,31910850.0,39950175.0,76655200.0,96061675.0,102618550.0,104718575.0,105263100.0
030102050102,10008575.0,1499350.0,4272550.0,991950.0,458900.0,459575.0,529925.0,10008575.0,11507925.0,15780475.0,16772425.0,17231325.0,17690900.0,18220825.0
030102051406,15343900.0,9009225.0,35584675.0,36810025.0,7043725.0,1956125.0,625300.0,15343900.0,24353125.0,59937800.0,96747825.0,103791550.0,105747675.0,106372975.0
030102050906,46764100.0,3618625.0,11341600.0,5799425.0,469075.0,77950.0,22875.0,46764100.0,50382725.0,61724325.0,67523750.0,67992825.0,68070775.0,68093650.0
030102030703,0.0,0.0,0.0,27425.0,15025.0,68300.0,62500.0,0.0,0.0,0.0,27425.0,42450.0,110750.0,173250.0
030102051502,97697500.0,10704325.0,14658300.0,3892850.0,1479650.0,957500.0,673550.0,97697500.0,108401825.0,123060125.0,126952975.0,128432625.0,129390125.0,130063675.0
030101070801,0.0,0.0,69525.0,32950.0,142450.0,250400.0,175225.0,0.0,0.0,69525.0,102475.0,244925.0,495325.0,670550.0
030102030704,0.0,0.0,0.0,44325.0,6200.0,55850.0,41875.0,0.0,0.0,0.0,44325.0,50525.0,106375.0,148250.0
030102050404,5831250.0,1343875.0,477625.0,331050.0,721250.0,543550.0,771900.0,5831250.0,7175125.0,7652750.0,7983800.0,8705050.0,9248600.0,10020500.0
030102050406,255930550.0,0.0,0.0,0.0,0.0,0.0,0.0,255930550.0,255930550.0,255930550.0,255930550.0,255930550.0,255930550.0,255930550.0
030102050405,13208875.0,2237750.0,1446675.0,650050.0,795025.0,943450.0,2932975.0,13208875.0,15446625.0,16893300.0,17543350.0,18338375.0,19281825.0,22214800.0
030102030701,26190150.0,1204475.0,2982175.0,1062050.0,947925.0,1086350.0,735325.0,26190150.0,27394625.0,30376800.0,31438850.0,32386775.0,33473125.0,34208450.0
030102050401,89300.0,337825.0,220800.0,161825.0,129050.0,102625.0,89950.0,89300.0,427125.0,647925.0,809750.0,938800.0,1041425.0,1131375.0
030102050101,920725.0,2432025.0,1582375.0,461150.0,516750.0,1023525.0,682200.0,920725.0,3352750.0,4935125.0,5396275.0,5913025.0,6936550.0,7618750.0
030102051404,116880700.0,537325.0,4806675.0,2917550.0,1254350.0,1561800.0,1698650.0,116880700.0,117418025.0,122224700.0,125142250.0,126396600.0,127958400.0,129657050.0
030102050403,1817375.0,1172175.0,445825.0,445125.0,337950.0,753175.0,691650.0,1817375.0,2989550.0,3435375.0,3880500.0,4218450.0,4971625.0,5663275.0
030102051405,85937175.0,68000.0,208325.0,146500.0,470475.0,657150.0,290075.0,85937175.0,86005175.0,86213500.0,86360000.0,86830475.0,87487625.0,87777700.0
030102050402,100875.0,230750.0,77775.0,200650.0,204000.0,77750.0,64750.0,100875.0,331625.0,409400.0,610050.0,814050.0,891800.0,956550.0
