AREA,COUNT,MAJORITY,MAX,MEAN,MEDIAN,MIN,MINORITY,RANGE,STD,SUM,Unique,VARIETY
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15800,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15801,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15802,1
6479999.999999996,162,0,0,0.0,0,0,0,0,0.0,0.0,15803,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15804,1
22959999.99999999,574,0,2,0.010452961672473868,0,0,2,2,0.14421046750226393,6.0,15805,2
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15806,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15807,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15808,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15809,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15810,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15811,1
23119999.99999999,578,0,2,0.2768166089965398,0,0,2,2,0.6906560525882158,160.0,15812,2
22999999.99999999,575,0,2,0.9147826086956522,0,0,2,2,0.996362381977201,526.0,15813,2
23039999.99999999,576,2,2,1.2222222222222223,2,0,0,2,0.974996043043569,704.0,15814,2
22919999.99999999,573,0,2,0.7574171029668412,0,0,2,2,0.9701306809224207,434.0,15815,2
22999999.99999999,575,0,2,0.7478260869565218,0,0,2,2,0.9676819299647691,430.0,15816,2
22959999.99999999,574,0,2,0.23693379790940766,0,0,2,2,0.6463203317450561,136.0,15817,2
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,15818,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15819,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15820,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15821,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15822,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15823,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15824,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15825,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15826,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15827,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15828,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15829,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,15830,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15831,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15832,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15833,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15834,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15835,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15836,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15837,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15838,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15839,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15840,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15841,1
7159999.999999996,179,0,0,0.0,0,0,0,0,0.0,0.0,15842,1
22879999.99999999,572,0,0,0.0,0,0,0,0,0.0,0.0,15843,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15844,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,15845,1
22959999.99999999,574,0,2,0.006968641114982578,0,0,2,2,0.11785041481036769,4.0,15846,2
22879999.99999999,572,0,0,0.0,0,0,0,0,0.0,0.0,15847,1
22999999.99999999,575,0,2,0.34782608695652173,0,0,2,2,0.7580693814853345,200.0,15848,2
22959999.99999999,574,0,2,0.42857142857142855,0,0,2,2,0.8206518066482897,246.0,15849,2
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15850,1
22919999.99999999,573,0,2,0.20593368237347295,0,0,2,2,0.6078311305050503,118.0,15851,2
22959999.99999999,574,0,2,0.006968641114982578,0,0,2,2,0.11785041481036769,4.0,15852,2
22999999.99999999,575,0,2,0.017391304347826087,0,0,2,2,0.1856883174266315,10.0,15853,2
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15854,1
23119999.99999999,578,0,2,0.1384083044982699,0,0,2,2,0.5076019604399239,80.0,15855,2
22999999.99999999,575,0,2,0.17391304347826086,0,0,2,2,0.5635426694267704,100.0,15856,2
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15857,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15858,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15859,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15860,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15861,1
22879999.99999999,572,0,0,0.0,0,0,0,0,0.0,0.0,15862,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15863,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15864,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15865,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15866,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15867,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,15868,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15869,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15870,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15871,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15872,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15873,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15874,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15875,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15876,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15877,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15878,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15879,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15880,1
7799999.999999995,195,0,0,0.0,0,0,0,0,0.0,0.0,15881,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15882,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15883,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15884,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15885,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15886,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15887,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15888,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15889,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15890,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15891,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15892,1
23119999.99999999,578,0,2,0.006920415224913495,0,0,2,2,0.11744334081991101,4.0,15893,2
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15894,1
22959999.99999999,574,0,2,0.013937282229965157,0,0,2,2,0.16637402629008113,8.0,15895,2
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15896,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15897,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,15898,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15899,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15900,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15901,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15902,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15903,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15904,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,15905,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15906,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15907,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15908,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15909,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15910,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15911,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15912,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15913,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15914,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15915,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15916,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15917,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,15918,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15919,1
8439999.999999996,211,0,0,0.0,0,0,0,0,0.0,0.0,15920,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,15921,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15922,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,15923,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,15924,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,15925,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,15926,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15927,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,15928,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,15929,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15930,1
22959999.99999999,574,0,2,0.003484320557491289,0,0,2,2,0.08340563904937856,2.0,15931,2
22959999.99999999,574,0,2,0.05226480836236934,0,0,2,2,0.3190579986955091,30.0,15932,2
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15933,1
22879999.99999999,572,0,0,0.0,0,0,0,0,0.0,0.0,15934,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15935,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15936,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15937,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15938,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15939,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15940,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15941,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,15942,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,15943,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15944,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15945,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15946,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15947,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,15948,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15949,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15950,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15951,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,15952,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15953,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15954,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15955,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15956,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15957,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15958,1
9159999.999999994,229,0,0,0.0,0,0,0,0,0.0,0.0,15959,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15960,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15961,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15962,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15963,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15964,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15965,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15966,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15967,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15968,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15969,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15970,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15971,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15972,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15973,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15974,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15975,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15976,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15977,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15978,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,15979,1
22879999.99999999,572,0,0,0.0,0,0,0,0,0.0,0.0,15980,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15981,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15982,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15983,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15984,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15985,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,15986,1
23159999.99999999,579,0,0,0.0,0,0,0,0,0.0,0.0,15987,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15988,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15989,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,15990,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,15991,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15992,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15993,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,15994,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15995,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,15996,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,15997,1
9759999.999999994,244,0,0,0.0,0,0,0,0,0.0,0.0,15998,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,15999,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,16000,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16001,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16002,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16003,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16004,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16005,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,16006,1
23079999.99999999,577,0,2,0.010398613518197574,0,0,2,2,0.14383704624780885,6.0,16007,2
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,16008,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16009,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16010,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16011,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16012,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16013,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16014,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16015,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16016,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16017,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,16018,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16019,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16020,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16021,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16022,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16023,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16024,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,16025,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16026,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16027,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16028,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,16029,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16030,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16031,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16032,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,16033,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16034,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,16035,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16036,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16037,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16038,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16039,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16040,1
22199999.99999999,555,0,0,0.0,0,0,0,0,0.0,0.0,16041,1
159999.9999999999,4,0,0,0.0,0,0,0,0,0.0,0.0,16042,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16043,1
19199999.99999999,480,0,0,0.0,0,0,0,0,0.0,0.0,16044,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,16047,1
16759999.99999999,419,0,0,0.0,0,0,0,0,0.0,0.0,16048,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16052,1
14999999.999999993,375,0,0,0.0,0,0,0,0,0.0,0.0,16053,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16058,1
13439999.999999993,336,0,0,0.0,0,0,0,0,0.0,0.0,16059,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16065,1
11399999.999999994,285,0,0,0.0,0,0,0,0,0.0,0.0,16066,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16073,1
7919999.999999995,198,0,0,0.0,0,0,0,0,0.0,0.0,16074,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16082,1
6279999.999999996,157,0,0,0.0,0,0,0,0,0.0,0.0,16083,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16092,1
17319999.99999999,433,0,0,0.0,0,0,0,0,0.0,0.0,16093,1
39999.99999999998,1,0,0,0.0,0,0,0,0,0.0,0.0,16094,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16103,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16104,1
9159999.999999994,229,0,0,0.0,0,0,0,0,0.0,0.0,16105,1
10479999.999999994,262,0,0,0.0,0,0,0,0,0.0,0.0,16114,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16115,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16116,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16117,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16118,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16119,1
22879999.99999999,572,0,0,0.0,0,0,0,0,0.0,0.0,16120,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16121,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16122,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16123,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16124,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16125,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16126,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16127,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16128,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16129,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,16130,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16131,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16132,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,16133,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16134,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,16135,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16136,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16137,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16138,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16139,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16140,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,16141,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16142,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16143,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,16144,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16145,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16146,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16147,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16148,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16149,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16150,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16151,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,16152,1
10999999.999999994,275,0,0,0.0,0,0,0,0,0.0,0.0,16153,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16154,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16155,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16156,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16157,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16158,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16159,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16160,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,16161,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16162,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16163,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16164,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16165,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16166,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16167,1
23159999.99999999,579,0,0,0.0,0,0,0,0,0.0,0.0,16168,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16169,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16170,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16171,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16172,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16173,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,16174,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,16175,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16176,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16177,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16178,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16179,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16180,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16181,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16182,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16183,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16184,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16185,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16186,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,16187,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16188,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16189,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,16190,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16191,1
11759999.999999994,294,0,0,0.0,0,0,0,0,0.0,0.0,16192,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,16193,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16194,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16195,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,16196,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16197,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16198,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,16199,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,16200,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,16201,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,16202,1
