PROT_NUMBE,BLOCK_NUMB,PROT_NUM_BLOCK_NUM,Unique,Shape_Length,Shape_Area,bounds
NI18-02, 6864,NI18-02 6864,14467,19208.16959221549,23057888.296852987,"-75.369,35.178,-75.316,35.221"
NI18-02, 6865,NI18-02 6865,14468,19208.23520662119,23058045.80632258,"-75.316,35.178,-75.264,35.221"
NI18-02, 6866,NI18-02 6866,14469,19208.289846280553,23058176.97140051,"-75.264,35.178,-75.211,35.221"
NI18-02, 6867,NI18-02 6867,14470,19208.333435524895,23058281.609442905,"-75.211,35.178,-75.158,35.221"
NI18-02, 6868,NI18-02 6868,14471,19208.366093857323,23058360.00561682,"-75.158,35.178,-75.105,35.221"
NI18-02, 6869,NI18-02 6869,14472,19208.38797257168,23058412.52939515,"-75.105,35.178,-75.053,35.221"
NI18-02, 6870,NI18-02 6870,14473,19208.39887653634,23058438.704936568,"-75.053,35.178,-75.000,35.221"
NI18-02, 6871,NI18-02 6871,14474,19208.398773928144,23058438.459172465,"-75.000,35.178,-74.947,35.221"
NI18-02, 6872,NI18-02 6872,14475,19208.3878917081,23058412.337732308,"-74.947,35.178,-74.895,35.221"
NI18-02, 6873,NI18-02 6873,14476,19208.366034717943,23058359.868011508,"-74.895,35.178,-74.842,35.221"
NI18-02, 6874,NI18-02 6874,14477,19208.33324681349,23058281.159448,"-74.842,35.178,-74.789,35.221"
NI18-02, 6875,NI18-02 6875,14478,19208.289723141686,23058176.676682435,"-74.789,35.178,-74.736,35.221"
NI18-02, 6906,NI18-02 6906,14479,2328.6244973055445,189961.35455381105,"-75.747,35.133,-75.738,35.137"
NI18-02, 6907,NI18-02 6907,14480,12862.587752284779,7191996.131281128,"-75.738,35.133,-75.685,35.155"
NI18-02, 6908,NI18-02 6908,14481,16763.331203688216,16501438.745757421,"-75.685,35.133,-75.632,35.173"
NI18-02, 6909,NI18-02 6909,14482,18841.856876768048,22786383.71020352,"-75.633,35.133,-75.580,35.177"
NI18-02, 6910,NI18-02 6910,14483,18170.999433108595,19551712.046726037,"-75.580,35.133,-75.527,35.177"
NI18-02, 6911,NI18-02 6911,14484,18171.19210390834,19745876.406176284,"-75.527,35.134,-75.474,35.177"
NI18-02, 6912,NI18-02 6912,14485,19208.00030292459,23057520.7182972,"-75.474,35.134,-75.422,35.177"
NI18-02, 6913,NI18-02 6913,14486,19208.087366451997,23057689.87917058,"-75.422,35.134,-75.369,35.178"
NI18-02, 6914,NI18-02 6914,14487,19208.16377038774,23057887.965839088,"-75.369,35.134,-75.316,35.178"
NI18-02, 6915,NI18-02 6915,14488,19208.229395244874,23058045.501374863,"-75.316,35.134,-75.263,35.178"
NI18-02, 6916,NI18-02 6916,14489,19208.284014024357,23058176.617462248,"-75.264,35.135,-75.211,35.178"
NI18-02, 6917,NI18-02 6917,14490,19208.32749526933,23058280.995643638,"-75.211,35.135,-75.158,35.178"
NI18-02, 6918,NI18-02 6918,14491,19208.36028505765,23058359.706943136,"-75.158,35.135,-75.105,35.178"
NI18-02, 6919,NI18-02 6919,14492,19208.38241521795,23058412.832389586,"-75.105,35.135,-75.053,35.178"
NI18-02, 6920,NI18-02 6920,14493,19208.393180872146,23058438.673828892,"-75.053,35.135,-75.000,35.178"
NI18-02, 6921,NI18-02 6921,14494,19208.39321124434,23058438.746948455,"-75.000,35.135,-74.947,35.178"
NI18-02, 6922,NI18-02 6922,14495,19208.38226737508,23058412.473068263,"-74.947,35.135,-74.895,35.178"
NI18-02, 6923,NI18-02 6923,14496,19208.36046873989,23058360.14559973,"-74.895,35.135,-74.842,35.178"
NI18-02, 6924,NI18-02 6924,14497,19208.327739701283,23058281.580545522,"-74.842,35.135,-74.789,35.178"
NI18-02, 6925,NI18-02 6925,14498,19208.283916920416,23058176.383370385,"-74.789,35.135,-74.736,35.178"
NI18-02, 6954,NI18-02 6954,14499,6672.614375830286,1649518.2382397666,"-75.870,35.088,-75.843,35.100"
NI18-02, 6955,NI18-02 6955,14500,15008.474178223336,11855853.674005728,"-75.843,35.089,-75.790,35.122"
NI18-02, 6956,NI18-02 6956,14501,18226.233186181034,20979056.373764418,"-75.790,35.089,-75.737,35.133"
NI18-02, 6957,NI18-02 6957,14502,19207.394265020986,23056085.00760283,"-75.738,35.089,-75.685,35.133"
NI18-02, 6958,NI18-02 6958,14503,19207.536162585966,23056395.361837126,"-75.685,35.090,-75.632,35.133"
NI18-02, 6959,NI18-02 6959,14504,19207.667010828438,23056707.21445803,"-75.632,35.090,-75.579,35.133"
NI18-02, 6960,NI18-02 6960,14505,19207.787080515463,23056999.105309837,"-75.580,35.090,-75.527,35.134"
NI18-02, 6961,NI18-02 6961,14506,19207.89625217313,23057256.694914855,"-75.527,35.090,-75.474,35.134"
NI18-02, 6962,NI18-02 6962,14507,19207.994537770872,23057470.64207754,"-75.474,35.091,-75.421,35.134"
NI18-02, 6963,NI18-02 6963,14508,19208.081925271006,23057705.286483012,"-75.422,35.091,-75.369,35.134"
NI18-02, 6964,NI18-02 6964,14509,19208.158143938745,23057888.24754072,"-75.369,35.091,-75.316,35.134"
NI18-02, 6965,NI18-02 6965,14510,19208.223747340173,23058045.73582324,"-75.316,35.091,-75.263,35.135"
NI18-02, 6966,NI18-02 6966,14511,19208.278181882153,23058176.406521723,"-75.263,35.091,-75.211,35.135"
NI18-02, 6967,NI18-02 6967,14512,19208.32191352432,23058281.383789264,"-75.211,35.091,-75.158,35.135"
NI18-02, 6968,NI18-02 6968,14513,19208.35463959798,23058359.94562105,"-75.158,35.091,-75.105,35.135"
NI18-02, 6969,NI18-02 6969,14514,19208.37646759805,23058412.345975064,"-75.105,35.092,-75.053,35.135"
NI18-02, 6970,NI18-02 6970,14515,19208.38736572483,23058438.506834887,"-75.053,35.092,-75.000,35.135"
NI18-02, 6971,NI18-02 6971,14516,19208.387290100698,23058438.325053096,"-75.000,35.092,-74.947,35.135"
NI18-02, 6972,NI18-02 6972,14517,19208.376404076116,23058412.19215805,"-74.947,35.092,-74.895,35.135"
NI18-02, 6973,NI18-02 6973,14518,19208.35458817426,23058359.822892513,"-74.895,35.091,-74.842,35.135"
NI18-02, 6974,NI18-02 6974,14519,19208.321874179735,23058281.292110093,"-74.842,35.091,-74.789,35.135"
NI18-02, 7003,NI18-02 7003,14520,14131.539300373288,9182783.663000032,"-75.946,35.045,-75.895,35.077"
NI18-02, 7004,NI18-02 7004,14521,18282.77338388045,21696847.289271343,"-75.895,35.045,-75.842,35.089"
NI18-02, 7005,NI18-02 7005,14522,19207.072036718273,23055311.27626619,"-75.843,35.045,-75.789,35.089"
NI18-02, 7006,NI18-02 7006,14523,19207.235572592705,23055682.199470244,"-75.790,35.046,-75.737,35.089"
NI18-02, 7007,NI18-02 7007,14524,19207.388449994574,23056026.125188075,"-75.737,35.046,-75.684,35.090"
NI18-02, 7008,NI18-02 7008,14525,19207.53027850017,23056395.01611825,"-75.685,35.046,-75.632,35.090"
NI18-02, 7009,NI18-02 7009,14526,19207.66125334902,23056709.413374938,"-75.632,35.047,-75.579,35.090"
NI18-02, 7010,NI18-02 7010,14527,19207.781374487597,23056997.757684574,"-75.579,35.047,-75.526,35.090"
NI18-02, 7011,NI18-02 7011,14528,19207.890478688747,23057259.659064204,"-75.527,35.047,-75.474,35.091"
NI18-02, 7012,NI18-02 7012,14529,19207.98857785692,23057495.14484767,"-75.474,35.047,-75.421,35.091"
NI18-02, 7013,NI18-02 7013,14530,19208.07601845247,23057705.04888864,"-75.421,35.048,-75.368,35.091"
NI18-02, 7014,NI18-02 7014,14531,19208.152246926686,23057888.03126692,"-75.369,35.048,-75.316,35.091"
NI18-02, 7015,NI18-02 7015,14532,19208.217980136364,23058045.827432428,"-75.316,35.048,-75.263,35.091"
NI18-02, 7016,NI18-02 7016,14533,19208.272425541294,23058176.52206472,"-75.263,35.048,-75.211,35.091"
NI18-02, 7017,NI18-02 7017,14534,19208.3160928878,23058281.34843587,"-75.211,35.048,-75.158,35.091"
NI18-02, 7018,NI18-02 7018,14535,19208.348874699637,23058360.042897694,"-75.158,35.048,-75.105,35.092"
NI18-02, 7019,NI18-02 7019,14536,19208.370520000193,23058412.00165485,"-75.105,35.048,-75.053,35.092"
NI18-02, 7020,NI18-02 7020,14537,19208.38147491853,23058438.3008913,"-75.053,35.048,-75.000,35.092"
NI18-02, 7021,NI18-02 7021,14538,19208.38153228528,23058438.438010026,"-75.000,35.048,-74.947,35.092"
NI18-02, 7023,NI18-02 7023,14539,19208.348858925747,23058360.005551722,"-74.895,35.048,-74.842,35.092"
NI18-02, 7024,NI18-02 7024,14540,19208.316084372695,23058281.325061716,"-74.842,35.048,-74.789,35.091"
NI18-02, 7051,NI18-02 7051,14541,6722.236284359271,1529191.4938988264,"-76.029,35.001,-75.999,35.011"
NI18-02, 7052,NI18-02 7052,14542,16587.573105418516,13412234.73171468,"-76.000,35.001,-75.947,35.043"
NI18-02, 7053,NI18-02 7053,14543,19134.59313077103,23046812.13116731,"-75.947,35.001,-75.894,35.045"
NI18-02, 7054,NI18-02 7054,14544,19206.89141484409,23054865.91058788,"-75.895,35.002,-75.842,35.045"
NI18-02, 7055,NI18-02 7055,14545,19207.066211423393,23055288.574872814,"-75.842,35.002,-75.789,35.046"
NI18-02, 7056,NI18-02 7056,14546,19207.22975268752,23055687.714091092,"-75.789,35.002,-75.736,35.046"
NI18-02, 7057,NI18-02 7057,14547,19207.382484616814,23056054.33152789,"-75.737,35.003,-75.684,35.046"
NI18-02, 7058,NI18-02 7058,14548,19207.524439082477,23056395.082643636,"-75.684,35.003,-75.631,35.047"
NI18-02, 7059,NI18-02 7059,14549,19207.65542095588,23056709.49436799,"-75.632,35.003,-75.579,35.047"
NI18-02, 7060,NI18-02 7060,14550,19207.7755496706,23056997.859317325,"-75.579,35.004,-75.526,35.047"
NI18-02, 7061,NI18-02 7061,14551,19207.88451060417,23057259.414384358,"-75.526,35.004,-75.473,35.047"
NI18-02, 7062,NI18-02 7062,14552,19207.982737869494,23057495.207040977,"-75.474,35.004,-75.421,35.048"
NI18-02, 7063,NI18-02 7063,14553,19208.070143897272,23057730.52744567,"-75.421,35.004,-75.368,35.048"
NI18-02, 7064,NI18-02 7064,14554,19208.146545328942,23057888.424532298,"-75.368,35.004,-75.316,35.048"
NI18-02, 7065,NI18-02 7065,14555,19208.21197415748,23058045.488423936,"-75.316,35.005,-75.263,35.048"
NI18-02, 7066,NI18-02 7066,14556,19208.266593645298,23058176.601333104,"-75.263,35.005,-75.210,35.048"
NI18-02, 7067,NI18-02 7067,14557,19208.31027232869,23058281.45282395,"-75.211,35.005,-75.158,35.048"
NI18-02, 7068,NI18-02 7068,14558,19208.34299035926,23058359.994510986,"-75.158,35.005,-75.105,35.048"
NI18-02, 7069,NI18-02 7069,14559,19208.36476755904,23058412.2695058,"-75.105,35.005,-75.053,35.048"
NI18-02, 7070,NI18-02 7070,14560,19208.375659771613,23058438.413753994,"-75.053,35.005,-75.000,35.048"
NI18-02, 7101,NI18-02 7101,14561,18107.40444763191,21285437.715833522,"-76.052,34.957,-75.999,35.001"
NI18-02, 7102,NI18-02 7102,14562,19206.503469860323,23053975.431436833,"-75.999,34.958,-75.946,35.001"
NI18-02, 7103,NI18-02 7103,14563,19206.6999763017,23054394.24988394,"-75.947,34.958,-75.894,35.002"
NI18-02, 7104,NI18-02 7104,14564,19206.885466848376,23054875.53185471,"-75.894,34.958,-75.841,35.002"
NI18-02, 7105,NI18-02 7105,14565,19207.060268095134,23055295.118861068,"-75.842,34.959,-75.789,35.002"
NI18-02, 7106,NI18-02 7106,14566,19207.223738896886,23055687.506103363,"-75.789,34.959,-75.736,35.003"
NI18-02, 7107,NI18-02 7107,14567,19207.37647660418,23056054.134962797,"-75.736,34.960,-75.683,35.003"
NI18-02, 7108,NI18-02 7108,14568,19207.518556837225,23056395.18722634,"-75.684,34.960,-75.631,35.003"
NI18-02, 7109,NI18-02 7109,14569,19207.64939420749,23056709.24963603,"-75.631,34.960,-75.578,35.004"
NI18-02, 7110,NI18-02 7110,14570,19207.76953034992,23056997.630073667,"-75.579,34.960,-75.526,35.004"
NI18-02, 7111,NI18-02 7111,14571,19207.87861875297,23057259.49210343,"-75.526,34.961,-75.473,35.004"
NI18-02, 7112,NI18-02 7112,14572,19207.976930199682,23057495.485377185,"-75.473,34.961,-75.421,35.004"
NI18-02, 7113,NI18-02 7113,14573,19208.06416207937,23057679.375530142,"-75.421,34.961,-75.368,35.004"
NI18-02, 7114,NI18-02 7114,14574,19208.14049746949,23057888.125740957,"-75.368,34.961,-75.315,35.005"
NI18-02, 7115,NI18-02 7115,14575,19208.206087834616,23058045.575309224,"-75.316,34.961,-75.263,35.005"
NI18-02, 7116,NI18-02 7116,14576,19208.260642390786,23058176.532617964,"-75.263,34.961,-75.210,35.005"
NI18-02, 7117,NI18-02 7117,14577,19208.30425670058,23058281.229875393,"-75.210,34.962,-75.158,35.005"
NI18-02, 7118,NI18-02 7118,14578,19208.337106053663,23058360.086374547,"-75.158,34.962,-75.105,35.005"
NI18-02, 7119,NI18-02 7119,14579,19208.358819990084,23058412.2098938,"-75.105,34.962,-75.053,35.005"
NI18-04, 6037,NI18-04 6037,14580,13874.452133230408,8332864.631148837,"-76.150,34.913,-76.103,34.948"
NI18-04, 6038,NI18-04 6038,14581,18639.424332941486,22581457.519678764,"-76.104,34.913,-76.051,34.957"
NI18-04, 6086,NI18-04 6086,14582,14662.527441339947,9098287.476320447,"-76.203,34.869,-76.155,34.908"
NI18-04, 6087,NI18-04 6087,14583,18887.50616923857,22906849.6800489,"-76.156,34.870,-76.103,34.913"
NI18-04, 6088,NI18-04 6088,14584,19206.065821390854,23052910.709638946,"-76.103,34.870,-76.050,34.914"
NI18-04, 6134,NI18-04 6134,14585,504.83703902653485,10712.247992877237,"-76.261,34.825,-76.260,34.827"
NI18-04, 6135,NI18-04 6135,14586,15731.591908832637,10638830.38136141,"-76.260,34.825,-76.207,34.865"
NI18-04, 6136,NI18-04 6136,14587,18938.108266785166,22944171.624056485,"-76.208,34.826,-76.155,34.870"
NI18-04, 6137,NI18-04 6137,14588,19205.83054868328,23052354.111075222,"-76.155,34.826,-76.102,34.870"
NI18-04, 6138,NI18-04 6138,14589,19206.059823868218,23052937.266041316,"-76.103,34.827,-76.050,34.871"
NI18-04, 6184,NI18-04 6184,14590,16264.218968324816,12181939.42861115,"-76.310,34.782,-76.259,34.825"
NI18-04, 6185,NI18-04 6185,14591,19205.33349353147,23051252.48645195,"-76.260,34.782,-76.207,34.826"
NI18-04, 6186,NI18-04 6186,14592,19205.58451383114,23051772.265217364,"-76.207,34.783,-76.154,34.826"
NI18-04, 6187,NI18-04 6187,14593,19205.82452068744,23052387.253526535,"-76.155,34.783,-76.102,34.827"
NI18-04, 6188,NI18-04 6188,14594,19206.0536773957,23052937.272907607,"-76.102,34.784,-76.049,34.827"
NI18-04, 6233,NI18-04 6233,14595,14633.252154756516,9579958.679700203,"-76.353,34.738,-76.311,34.780"
NI18-04, 6234,NI18-04 6234,14596,19129.58034155249,23042138.195488133,"-76.312,34.738,-76.258,34.782"
NI18-04, 6235,NI18-04 6235,14597,19205.327034727055,23051163.764630213,"-76.259,34.739,-76.206,34.783"
NI18-04, 6236,NI18-04 6236,14598,19205.578130138398,23051810.771278586,"-76.207,34.739,-76.154,34.783"
NI18-04, 6237,NI18-04 6237,14599,19205.81818086691,23052386.926230792,"-76.154,34.740,-76.101,34.784"
NI18-04, 6238,NI18-04 6238,14600,19206.047262550655,23052936.765260436,"-76.102,34.740,-76.049,34.784"
NI18-04, 6282,NI18-04 6282,14601,11048.575576621693,5049740.727937747,"-76.393,34.694,-76.363,34.727"
NI18-04, 6283,NI18-04 6283,14602,18610.510330714613,22525674.98800009,"-76.363,34.694,-76.310,34.738"
NI18-04, 6284,NI18-04 6284,14603,19205.058874334343,23050543.295368124,"-76.311,34.695,-76.258,34.739"
NI18-04, 6285,NI18-04 6285,14604,19205.32093735157,23051208.488914106,"-76.258,34.696,-76.205,34.739"
NI18-04, 6286,NI18-04 6286,14605,19205.571836860672,23051810.676952817,"-76.206,34.696,-76.153,34.740"
NI18-04, 6287,NI18-04 6287,14606,19205.811811699554,23052386.649474762,"-76.154,34.697,-76.101,34.740"
NI18-04, 6288,NI18-04 6288,14607,19206.041088990518,23052936.95169919,"-76.101,34.697,-76.048,34.741"
NI18-04, 6324,NI18-04 6324,14608,798.5774349546502,4458.788881915841,"-76.785,34.646,-76.781,34.646"
NI18-04, 6325,NI18-04 6325,14609,9490.86248875772,368435.4707534481,"-76.781,34.646,-76.729,34.647"
NI18-04, 6331,NI18-04 6331,14610,6185.234604468289,1515890.8474999298,"-76.430,34.650,-76.414,34.670"
NI18-04, 6332,NI18-04 6332,14611,17863.866305812007,20322832.227385648,"-76.415,34.651,-76.362,34.694"
NI18-04, 6333,NI18-04 6333,14612,19204.77986058402,23049925.395793363,"-76.363,34.651,-76.309,34.695"
NI18-04, 6334,NI18-04 6334,14613,19205.052543050813,23050579.453087658,"-76.310,34.652,-76.257,34.696"
NI18-04, 6335,NI18-04 6335,14614,19205.31460443225,23051208.419280834,"-76.258,34.652,-76.205,34.696"
NI18-04, 6336,NI18-04 6336,14615,19205.56566605583,23051810.99304957,"-76.205,34.653,-76.152,34.697"
NI18-04, 6337,NI18-04 6337,14616,19205.80559671278,23052386.856343552,"-76.153,34.653,-76.100,34.697"
NI18-04, 6338,NI18-04 6338,14617,19206.034798483313,23052936.9770883,"-76.101,34.654,-76.048,34.698"
NI18-04, 6369,NI18-04 6369,14618,5344.726265840742,880220.2478554341,"-77.066,34.598,-77.041,34.606"
NI18-04, 6370,NI18-04 6370,14619,12572.779670612006,6993419.332247639,"-77.042,34.598,-76.989,34.618"
NI18-04, 6371,NI18-04 6371,14620,14669.401320564957,12097208.408886448,"-76.990,34.599,-76.937,34.627"
NI18-04, 6372,NI18-04 6372,14621,16314.230272548844,16072211.318512417,"-76.937,34.600,-76.884,34.634"
NI18-04, 6373,NI18-04 6373,14622,17743.03299759342,19544688.91567368,"-76.885,34.601,-76.832,34.641"
NI18-04, 6374,NI18-04 6374,14623,18810.047501029545,22212810.560382925,"-76.833,34.602,-76.780,34.646"
NI18-04, 6375,NI18-04 6375,14624,19199.80644143332,23043712.832064964,"-76.781,34.602,-76.727,34.646"
NI18-04, 6376,NI18-04 6376,14625,17984.311905230054,20441317.78897594,"-76.728,34.603,-76.675,34.646"
NI18-04, 6377,NI18-04 6377,14626,14853.114772204011,12116232.458513219,"-76.676,34.604,-76.623,34.633"
NI18-04, 6378,NI18-04 6378,14627,4962.77354981387,1168326.2414717677,"-76.623,34.605,-76.614,34.621"
NI18-04, 6381,NI18-04 6381,14628,16161.005136229469,14344713.072621739,"-76.460,34.607,-76.413,34.651"
NI18-04, 6382,NI18-04 6382,14629,19204.489900142842,23049286.772477705,"-76.414,34.607,-76.361,34.651"
NI18-04, 6383,NI18-04 6383,14630,19204.77350337199,23049901.2062316,"-76.362,34.608,-76.309,34.652"
NI18-04, 6384,NI18-04 6384,14631,19205.04630270964,23050579.722066097,"-76.309,34.608,-76.256,34.652"
NI18-04, 6385,NI18-04 6385,14632,19205.3080475265,23051207.928047273,"-76.257,34.609,-76.204,34.653"
NI18-04, 6386,NI18-04 6386,14633,19205.55918356343,23051810.680231288,"-76.205,34.610,-76.152,34.653"
NI18-04, 6387,NI18-04 6387,14634,19205.799232978432,23052386.824586622,"-76.152,34.610,-76.099,34.654"
NI18-04, 6417,NI18-04 6417,14635,10919.313385631785,5025629.884856097,"-77.190,34.553,-77.145,34.572"
NI18-04, 6418,NI18-04 6418,14636,16095.01886387409,15447418.180934817,"-77.145,34.553,-77.093,34.590"
NI18-04, 6419,NI18-04 6419,14637,18541.524910068318,22021540.75532742,"-77.094,34.554,-77.040,34.598"
NI18-04, 6420,NI18-04 6420,14638,19200.228310169165,23039072.893789947,"-77.041,34.555,-76.988,34.599"
NI18-04, 6421,NI18-04 6421,14639,19200.64288879629,23040034.709602445,"-76.989,34.556,-76.936,34.600"
NI18-04, 6422,NI18-04 6422,14640,19201.046501131797,23040994.923954107,"-76.937,34.557,-76.883,34.601"
NI18-04, 6423,NI18-04 6423,14641,19201.439266504698,23041932.928472716,"-76.884,34.558,-76.831,34.602"
NI18-04, 6424,NI18-04 6424,14642,19201.821021920674,23042848.842603896,"-76.832,34.558,-76.779,34.602"
NI18-04, 6425,NI18-04 6425,14643,19202.191886753862,23043745.42648569,"-76.780,34.559,-76.727,34.603"
NI18-04, 6426,NI18-04 6426,14644,19202.552024115474,23044618.699836332,"-76.727,34.560,-76.674,34.604"
NI18-04, 6427,NI18-04 6427,14645,19202.90122719486,23045454.24921671,"-76.675,34.561,-76.622,34.605"
NI18-04, 6428,NI18-04 6428,14646,13356.298992017606,8514650.696401367,"-76.623,34.561,-76.594,34.605"
NI18-04, 6430,NI18-04 6430,14647,8636.360546188029,1350056.3705651648,"-76.471,34.563,-76.465,34.599"
NI18-04, 6431,NI18-04 6431,14648,18834.237394926393,22827133.382304706,"-76.466,34.563,-76.413,34.607"
NI18-04, 6432,NI18-04 6432,14649,19204.48335520955,23049219.827052824,"-76.413,34.564,-76.360,34.608"
NI18-04, 6433,NI18-04 6433,14650,19204.766911179562,23049924.537506115,"-76.361,34.565,-76.308,34.608"
NI18-04, 6434,NI18-04 6434,14651,19205.039827035995,23050579.541614965,"-76.309,34.565,-76.256,34.609"
NI18-04, 6435,NI18-04 6435,14652,19205.301732735476,23051208.12590535,"-76.256,34.566,-76.203,34.610"
NI18-04, 6436,NI18-04 6436,14653,19205.552867119775,23051810.874838874,"-76.204,34.566,-76.151,34.610"
NI18-04, 6465,NI18-04 6465,14654,4420.199482886148,813711.4467730437,"-77.264,34.508,-77.248,34.518"
NI18-04, 6466,NI18-04 6466,14655,16251.15546737502,14116954.587468619,"-77.249,34.508,-77.196,34.549"
NI18-04, 6467,NI18-04 6467,14656,18948.797992932974,22927260.014141846,"-77.197,34.509,-77.144,34.553"
NI18-04, 6468,NI18-04 6468,14657,19199.360184556394,23036974.08512983,"-77.145,34.510,-77.092,34.554"
NI18-04, 6469,NI18-04 6469,14658,19199.796411480856,23037992.060778007,"-77.093,34.511,-77.039,34.555"
NI18-04, 6470,NI18-04 6470,14659,19200.22186800898,23039006.31205274,"-77.040,34.512,-76.987,34.556"
NI18-04, 6471,NI18-04 6471,14660,19200.63631522289,23040027.654588543,"-76.988,34.513,-76.935,34.557"
NI18-04, 6472,NI18-04 6472,14661,19201.040035747927,23040996.386638377,"-76.936,34.514,-76.882,34.558"
NI18-04, 6473,NI18-04 6473,14662,19201.432627547892,23041938.432450093,"-76.883,34.514,-76.830,34.558"
NI18-04, 6474,NI18-04 6474,14663,19201.814492497357,23042854.753886826,"-76.831,34.515,-76.778,34.559"
NI18-04, 6475,NI18-04 6475,14664,19202.185586877127,23043745.2515708,"-76.779,34.516,-76.726,34.560"
NI18-04, 6476,NI18-04 6476,14665,19202.545520472515,23044608.980851516,"-76.727,34.517,-76.673,34.561"
NI18-04, 6477,NI18-04 6477,14666,19202.894910990442,23045450.746374223,"-76.674,34.517,-76.621,34.561"
NI18-04, 6478,NI18-04 6478,14667,17646.933847613036,16057969.453960959,"-76.622,34.518,-76.569,34.562"
