UNIQUE,VALUE_0,VALUE_1,VALUE_2,VALUE_3
15365,22960000.0,0.0,0.0,0.0
15366,23000000.0,0.0,0.0,0.0
15367,23080000.0,0.0,0.0,0.0
15368,23040000.0,0.0,0.0,0.0
15369,23080000.0,0.0,0.0,0.0
15370,23040000.0,0.0,0.0,0.0
15371,22880000.0,0.0,0.0,0.0
15372,22680000.0,0.0,480000.0,0.0
15373,14160000.0,0.0,8920000.0,0.0
15374,22640000.0,0.0,400000.0,0.0
15375,22960000.0,0.0,0.0,0.0
15376,23120000.0,0.0,0.0,0.0
15377,23080000.0,0.0,0.0,0.0
15378,22960000.0,0.0,0.0,0.0
15379,23040000.0,0.0,0.0,0.0
15380,23080000.0,0.0,0.0,0.0
15381,23080000.0,0.0,0.0,0.0
15382,22080000.0,0.0,0.0,0.0
15383,22960000.0,0.0,0.0,0.0
15384,23000000.0,0.0,0.0,0.0
15385,22960000.0,0.0,0.0,0.0
15386,23080000.0,0.0,0.0,0.0
15387,22160000.0,0.0,840000.0,0.0
15388,23000000.0,0.0,40000.0,0.0
15389,23040000.0,0.0,120000.0,0.0
15390,22960000.0,0.0,0.0,0.0
15391,23040000.0,0.0,40000.0,0.0
15392,22360000.0,0.0,640000.0,0.0
15393,22920000.0,0.0,0.0,0.0
15394,23040000.0,0.0,0.0,0.0
15395,23120000.0,0.0,0.0,0.0
15396,22960000.0,0.0,0.0,0.0
15397,23080000.0,0.0,0.0,0.0
15398,23080000.0,0.0,0.0,0.0
15399,22920000.0,0.0,0.0,0.0
15400,23040000.0,0.0,0.0,0.0
15401,23120000.0,0.0,0.0,0.0
15402,22960000.0,0.0,0.0,0.0
15403,22640000.0,0.0,400000.0,0.0
15404,17720000.0,0.0,5360000.0,0.0
15405,22400000.0,0.0,720000.0,0.0
15406,23000000.0,0.0,0.0,0.0
15407,23040000.0,0.0,0.0,0.0
15408,23040000.0,0.0,0.0,0.0
15409,23000000.0,0.0,0.0,0.0
15410,23080000.0,0.0,0.0,0.0
15411,23080000.0,0.0,0.0,0.0
15412,23040000.0,0.0,0.0,0.0
15413,23000000.0,0.0,0.0,0.0
15414,23080000.0,0.0,0.0,0.0
15415,23040000.0,0.0,0.0,0.0
15416,23080000.0,0.0,0.0,0.0
15417,40000.0,0.0,0.0,0.0
15418,22800000.0,0.0,0.0,0.0
15419,23080000.0,0.0,0.0,0.0
15420,23000000.0,0.0,0.0,0.0
15421,23080000.0,0.0,0.0,0.0
15422,23080000.0,0.0,0.0,0.0
15423,21920000.0,0.0,1040000.0,0.0
15424,23120000.0,0.0,0.0,0.0
15425,23080000.0,0.0,0.0,0.0
15426,22920000.0,0.0,40000.0,0.0
15427,22840000.0,0.0,120000.0,0.0
15428,23080000.0,0.0,0.0,0.0
15429,22960000.0,0.0,0.0,0.0
15430,22920000.0,0.0,160000.0,0.0
15431,23040000.0,0.0,0.0,0.0
15432,23000000.0,0.0,0.0,0.0
15433,23120000.0,0.0,0.0,0.0
15434,23040000.0,0.0,0.0,0.0
15435,22920000.0,0.0,0.0,0.0
15436,23080000.0,0.0,0.0,0.0
15437,23080000.0,0.0,0.0,0.0
15438,22400000.0,0.0,640000.0,0.0
15439,13320000.0,0.0,9680000.0,0.0
15440,14480000.0,0.0,8560000.0,0.0
15441,22040000.0,0.0,1000000.0,0.0
15442,22960000.0,0.0,0.0,0.0
15443,23120000.0,0.0,0.0,0.0
15444,23080000.0,0.0,0.0,0.0
15445,23040000.0,0.0,0.0,0.0
15446,22960000.0,0.0,0.0,0.0
15447,23080000.0,0.0,0.0,0.0
15448,23120000.0,0.0,0.0,0.0
15449,23040000.0,0.0,0.0,0.0
15450,23000000.0,0.0,0.0,0.0
15451,23040000.0,0.0,0.0,0.0
15452,23120000.0,0.0,0.0,0.0
15453,23040000.0,0.0,0.0,0.0
15454,520000.0,0.0,0.0,0.0
15455,23000000.0,0.0,0.0,0.0
15456,23120000.0,0.0,0.0,0.0
15457,23000000.0,0.0,0.0,0.0
15458,23080000.0,0.0,0.0,0.0
15459,23080000.0,0.0,0.0,0.0
15460,22960000.0,0.0,0.0,0.0
15461,21920000.0,0.0,1120000.0,0.0
15462,22680000.0,0.0,280000.0,0.0
15463,22880000.0,0.0,0.0,0.0
15464,23120000.0,0.0,0.0,0.0
15465,22880000.0,0.0,200000.0,0.0
15466,22480000.0,0.0,480000.0,0.0
15467,22600000.0,0.0,480000.0,0.0
15468,23120000.0,0.0,0.0,0.0
15469,23000000.0,0.0,0.0,0.0
15470,22960000.0,0.0,0.0,0.0
15471,23000000.0,0.0,0.0,0.0
15472,23000000.0,0.0,0.0,0.0
15473,23120000.0,0.0,0.0,0.0
15474,23080000.0,0.0,0.0,0.0
15475,11720000.0,0.0,11360000.0,0.0
15476,20640000.0,0.0,2280000.0,0.0
15477,23040000.0,0.0,40000.0,0.0
15478,23080000.0,0.0,0.0,0.0
15479,23080000.0,0.0,0.0,0.0
15480,22960000.0,0.0,0.0,0.0
15481,23040000.0,0.0,0.0,0.0
15482,23080000.0,0.0,0.0,0.0
15483,23080000.0,0.0,0.0,0.0
15484,15800000.0,0.0,0.0,7200000.0
15485,23040000.0,0.0,0.0,0.0
15486,23080000.0,0.0,0.0,0.0
15487,23040000.0,0.0,0.0,0.0
15488,23040000.0,0.0,0.0,0.0
15489,23040000.0,0.0,0.0,0.0
15490,23120000.0,0.0,0.0,0.0
15491,23040000.0,0.0,0.0,0.0
15492,1160000.0,0.0,0.0,0.0
15493,23000000.0,0.0,0.0,0.0
15494,22960000.0,0.0,0.0,0.0
15495,22880000.0,0.0,0.0,0.0
15496,22960000.0,0.0,0.0,0.0
15497,22960000.0,0.0,0.0,0.0
15498,22960000.0,0.0,0.0,0.0
15499,22720000.0,0.0,320000.0,0.0
15500,18840000.0,0.0,4240000.0,0.0
15501,22960000.0,0.0,0.0,0.0
15502,23120000.0,0.0,0.0,0.0
15503,23040000.0,0.0,0.0,0.0
15504,22840000.0,0.0,160000.0,0.0
15505,23120000.0,0.0,0.0,0.0
15506,23040000.0,0.0,0.0,0.0
15507,22840000.0,0.0,0.0,0.0
15508,23080000.0,0.0,0.0,0.0
15509,23120000.0,0.0,0.0,0.0
15510,23040000.0,0.0,0.0,0.0
15511,23040000.0,0.0,0.0,0.0
15512,22520000.0,0.0,520000.0,0.0
15513,9800000.0,0.0,13200000.0,0.0
15514,23000000.0,0.0,0.0,0.0
15515,23080000.0,0.0,0.0,0.0
15516,23080000.0,0.0,0.0,0.0
15517,23040000.0,0.0,0.0,0.0
15518,22960000.0,0.0,0.0,0.0
15519,23080000.0,0.0,0.0,0.0
15520,23120000.0,0.0,0.0,0.0
15521,23040000.0,0.0,0.0,0.0
15522,20280000.0,0.0,0.0,2680000.0
15523,23040000.0,0.0,0.0,0.0
15524,23120000.0,0.0,0.0,0.0
15525,23040000.0,0.0,0.0,0.0
15526,23040000.0,0.0,0.0,0.0
15527,23000000.0,0.0,0.0,0.0
15528,23040000.0,0.0,0.0,0.0
15529,23080000.0,0.0,0.0,0.0
15530,1840000.0,0.0,0.0,0.0
15531,23080000.0,0.0,0.0,0.0
15532,23000000.0,0.0,40000.0,0.0
15533,23040000.0,0.0,0.0,0.0
15534,23120000.0,0.0,0.0,0.0
15535,23000000.0,0.0,0.0,0.0
15536,23040000.0,0.0,0.0,0.0
15537,22880000.0,0.0,200000.0,0.0
15538,19960000.0,0.0,3000000.0,0.0
15539,21520000.0,0.0,1640000.0,0.0
15540,23040000.0,0.0,0.0,0.0
15541,23120000.0,0.0,0.0,0.0
15542,22920000.0,0.0,0.0,0.0
15543,23000000.0,0.0,0.0,0.0
15544,23000000.0,0.0,0.0,0.0
15545,23000000.0,0.0,0.0,0.0
15546,23120000.0,0.0,0.0,0.0
15547,23080000.0,0.0,0.0,0.0
15548,23040000.0,0.0,0.0,0.0
15549,22960000.0,0.0,0.0,0.0
15550,17320000.0,0.0,5720000.0,0.0
15551,10640000.0,0.0,12480000.0,0.0
15552,23000000.0,0.0,0.0,0.0
15553,23000000.0,0.0,0.0,0.0
15554,23120000.0,0.0,0.0,0.0
15555,23040000.0,0.0,0.0,0.0
15556,23040000.0,0.0,0.0,0.0
15557,23000000.0,0.0,0.0,0.0
15558,23080000.0,0.0,0.0,0.0
15559,23080000.0,0.0,0.0,0.0
15560,23040000.0,0.0,0.0,0.0
15561,23040000.0,0.0,0.0,0.0
15562,23080000.0,0.0,0.0,0.0
15563,23040000.0,0.0,0.0,0.0
15564,23040000.0,0.0,0.0,0.0
15565,23120000.0,0.0,0.0,0.0
15566,23000000.0,0.0,0.0,0.0
15567,23080000.0,0.0,0.0,0.0
15568,23040000.0,0.0,0.0,0.0
15569,2480000.0,0.0,0.0,0.0
15570,23120000.0,0.0,0.0,0.0
15571,22960000.0,0.0,0.0,0.0
15572,23080000.0,0.0,0.0,0.0
15573,23080000.0,0.0,0.0,0.0
15574,22960000.0,0.0,0.0,0.0
15575,23120000.0,0.0,0.0,0.0
15576,23080000.0,0.0,0.0,0.0
15577,22200000.0,0.0,840000.0,0.0
15578,22800000.0,0.0,160000.0,0.0
15579,23000000.0,0.0,0.0,0.0
15580,22840000.0,0.0,0.0,0.0
15581,23080000.0,0.0,0.0,0.0
15582,23040000.0,0.0,0.0,0.0
15583,23120000.0,0.0,0.0,0.0
15584,22960000.0,0.0,0.0,0.0
15585,23080000.0,0.0,0.0,0.0
15586,23080000.0,0.0,0.0,0.0
15587,21360000.0,0.0,1680000.0,0.0
15588,12920000.0,0.0,10000000.0,0.0
15589,17560000.0,0.0,5520000.0,0.0
15590,22680000.0,0.0,360000.0,0.0
15591,23080000.0,0.0,0.0,0.0
15592,23040000.0,0.0,0.0,0.0
15593,23000000.0,0.0,0.0,0.0
15594,23040000.0,0.0,0.0,0.0
15595,23080000.0,0.0,0.0,0.0
15596,23040000.0,0.0,0.0,0.0
15597,23000000.0,0.0,0.0,0.0
15598,23000000.0,0.0,0.0,0.0
15599,23120000.0,0.0,0.0,0.0
15600,23080000.0,0.0,0.0,0.0
15601,22920000.0,0.0,0.0,0.0
15602,23040000.0,0.0,0.0,0.0
15603,23160000.0,0.0,0.0,0.0
15604,23040000.0,0.0,0.0,0.0
15605,23000000.0,0.0,0.0,0.0
15606,23000000.0,0.0,0.0,0.0
15607,23120000.0,0.0,0.0,0.0
15608,3240000.0,0.0,0.0,0.0
15609,22880000.0,0.0,0.0,0.0
15610,22920000.0,0.0,0.0,0.0
15611,23000000.0,0.0,0.0,0.0
15612,22960000.0,0.0,0.0,0.0
15613,22920000.0,0.0,0.0,0.0
15614,22960000.0,0.0,0.0,0.0
15615,23000000.0,0.0,0.0,0.0
15616,22840000.0,0.0,0.0,0.0
15617,22880000.0,0.0,200000.0,0.0
15618,23080000.0,0.0,0.0,0.0
15619,23040000.0,0.0,0.0,0.0
15620,23040000.0,0.0,0.0,0.0
15621,23080000.0,0.0,0.0,0.0
15622,23080000.0,0.0,0.0,0.0
15623,23000000.0,0.0,0.0,0.0
15624,22800000.0,0.0,240000.0,0.0
15625,23000000.0,0.0,0.0,0.0
15626,16920000.0,0.0,6120000.0,0.0
15627,20920000.0,0.0,2040000.0,0.0
15628,22720000.0,0.0,360000.0,0.0
15629,23080000.0,0.0,0.0,0.0
15630,23160000.0,0.0,0.0,0.0
15631,22840000.0,0.0,0.0,0.0
15632,23040000.0,0.0,0.0,0.0
15633,23080000.0,0.0,0.0,0.0
15634,23160000.0,0.0,0.0,0.0
15635,23040000.0,0.0,0.0,0.0
15636,22920000.0,0.0,0.0,0.0
15637,23080000.0,0.0,0.0,0.0
15638,23120000.0,0.0,0.0,0.0
15639,23040000.0,0.0,0.0,0.0
15640,23040000.0,0.0,0.0,0.0
15641,23040000.0,0.0,0.0,0.0
15642,23040000.0,0.0,0.0,0.0
15643,23040000.0,0.0,0.0,0.0
15644,23080000.0,0.0,0.0,0.0
15645,23160000.0,0.0,0.0,0.0
15646,23000000.0,0.0,0.0,0.0
15647,3840000.0,0.0,0.0,0.0
15648,23000000.0,0.0,0.0,0.0
15649,23120000.0,0.0,0.0,0.0
15650,23120000.0,0.0,0.0,0.0
15651,22960000.0,0.0,0.0,0.0
15652,23040000.0,0.0,0.0,0.0
15653,23120000.0,0.0,0.0,0.0
15654,22880000.0,0.0,120000.0,0.0
15655,23080000.0,0.0,0.0,0.0
15656,23080000.0,0.0,0.0,0.0
15657,23080000.0,0.0,0.0,0.0
15658,22960000.0,0.0,0.0,0.0
15659,23080000.0,0.0,0.0,0.0
15660,23120000.0,0.0,0.0,0.0
15661,23040000.0,0.0,0.0,0.0
15662,22480000.0,0.0,400000.0,0.0
15663,14480000.0,0.0,8520000.0,0.0
15664,22200000.0,0.0,880000.0,0.0
15665,23080000.0,0.0,0.0,0.0
15666,23000000.0,0.0,0.0,0.0
15667,23080000.0,0.0,0.0,0.0
15668,23120000.0,0.0,0.0,0.0
15669,22920000.0,0.0,0.0,0.0
15670,23120000.0,0.0,0.0,0.0
15671,22960000.0,0.0,0.0,0.0
15672,23160000.0,0.0,0.0,0.0
15673,23000000.0,0.0,0.0,0.0
15674,23000000.0,0.0,0.0,0.0
15675,23080000.0,0.0,0.0,0.0
15676,23040000.0,0.0,0.0,0.0
15677,23040000.0,0.0,0.0,0.0
15678,23040000.0,0.0,0.0,0.0
15679,23080000.0,0.0,0.0,0.0
15680,23080000.0,0.0,0.0,0.0
15681,23000000.0,0.0,0.0,0.0
15682,23000000.0,0.0,0.0,0.0
15683,23120000.0,0.0,0.0,0.0
15684,23040000.0,0.0,0.0,0.0
15685,23040000.0,0.0,0.0,0.0
15686,4520000.0,0.0,0.0,0.0
15687,23080000.0,0.0,0.0,0.0
15688,23080000.0,0.0,0.0,0.0
15689,22800000.0,0.0,240000.0,0.0
15690,21600000.0,0.0,1360000.0,0.0
15691,23160000.0,0.0,0.0,0.0
15692,23080000.0,0.0,0.0,0.0
15693,23000000.0,0.0,0.0,0.0
15694,23040000.0,0.0,0.0,0.0
15695,22280000.0,0.0,800000.0,0.0
15696,21840000.0,0.0,1280000.0,0.0
15697,21960000.0,0.0,920000.0,0.0
15698,22680000.0,0.0,320000.0,0.0
15699,22880000.0,0.0,80000.0,0.0
15700,15880000.0,0.0,7160000.0,0.0
15701,12280000.0,0.0,10680000.0,0.0
15702,21440000.0,0.0,1680000.0,0.0
15703,23040000.0,0.0,40000.0,0.0
15704,23120000.0,0.0,0.0,0.0
15705,22960000.0,0.0,0.0,0.0
15706,23000000.0,0.0,0.0,0.0
15707,22960000.0,0.0,0.0,0.0
15708,23120000.0,0.0,0.0,0.0
15709,23080000.0,0.0,0.0,0.0
15710,19840000.0,0.0,3160000.0,0.0
15711,16880000.0,0.0,6120000.0,0.0
15712,23040000.0,0.0,0.0,0.0
15713,23080000.0,0.0,0.0,0.0
15714,23120000.0,0.0,0.0,0.0
15715,23040000.0,0.0,0.0,0.0
15716,22920000.0,0.0,0.0,0.0
15717,23040000.0,0.0,0.0,0.0
15718,23120000.0,0.0,0.0,0.0
15719,23080000.0,0.0,0.0,0.0
15720,23000000.0,0.0,0.0,0.0
15721,23080000.0,0.0,0.0,0.0
15722,23000000.0,0.0,0.0,0.0
15723,23040000.0,0.0,0.0,0.0
15724,23080000.0,0.0,0.0,0.0
15725,5040000.0,0.0,0.0,0.0
15726,23000000.0,0.0,0.0,0.0
15727,22960000.0,0.0,0.0,0.0
15728,22880000.0,0.0,0.0,0.0
15729,22720000.0,0.0,320000.0,0.0
15730,22960000.0,0.0,0.0,0.0
15731,22960000.0,0.0,0.0,0.0
15732,22840000.0,0.0,0.0,0.0
15733,23040000.0,0.0,0.0,0.0
15734,23000000.0,0.0,0.0,0.0
15735,22960000.0,0.0,0.0,0.0
15736,22960000.0,0.0,0.0,0.0
15737,23080000.0,0.0,0.0,0.0
15738,19840000.0,0.0,3280000.0,0.0
15739,18120000.0,0.0,4920000.0,0.0
15740,17760000.0,0.0,5280000.0,0.0
15741,13360000.0,0.0,9720000.0,0.0
15742,23080000.0,0.0,0.0,0.0
15743,22960000.0,0.0,0.0,0.0
15744,23000000.0,0.0,0.0,0.0
15745,23000000.0,0.0,0.0,0.0
15746,23120000.0,0.0,0.0,0.0
15747,23040000.0,0.0,0.0,0.0
15748,23080000.0,0.0,0.0,0.0
15749,23000000.0,0.0,80000.0,0.0
15750,22920000.0,0.0,0.0,0.0
15751,23080000.0,0.0,0.0,0.0
15752,23080000.0,0.0,0.0,0.0
15753,23080000.0,0.0,0.0,0.0
15754,23000000.0,0.0,0.0,0.0
15755,23080000.0,0.0,0.0,0.0
15756,23040000.0,0.0,0.0,0.0
15757,23080000.0,0.0,0.0,0.0
15758,23000000.0,0.0,0.0,0.0
15759,23080000.0,0.0,0.0,0.0
15760,23120000.0,0.0,0.0,0.0
15761,23040000.0,0.0,0.0,0.0
15762,22960000.0,0.0,0.0,0.0
15763,23040000.0,0.0,0.0,0.0
15764,5920000.0,0.0,0.0,0.0
15765,23040000.0,0.0,0.0,0.0
15766,23080000.0,0.0,0.0,0.0
15767,23000000.0,0.0,0.0,0.0
15768,23080000.0,0.0,0.0,0.0
15769,23080000.0,0.0,0.0,0.0
15770,22960000.0,0.0,0.0,0.0
15771,23160000.0,0.0,0.0,0.0
15772,23080000.0,0.0,0.0,0.0
15773,23040000.0,0.0,0.0,0.0
15774,22960000.0,0.0,0.0,0.0
15775,17160000.0,0.0,5960000.0,0.0
15776,22920000.0,0.0,200000.0,0.0
15777,20200000.0,0.0,2840000.0,0.0
15778,5120000.0,0.0,18000000.0,0.0
15779,13480000.0,0.0,9440000.0,0.0
15780,23000000.0,0.0,0.0,0.0
15781,22960000.0,0.0,0.0,0.0
15782,23120000.0,0.0,0.0,0.0
15783,23080000.0,0.0,0.0,0.0
15784,22960000.0,0.0,0.0,0.0
15785,23040000.0,0.0,0.0,0.0
15786,23120000.0,0.0,0.0,0.0
15787,23040000.0,0.0,0.0,0.0
15788,23000000.0,0.0,0.0,0.0
15789,23000000.0,0.0,0.0,0.0
15790,23040000.0,0.0,0.0,0.0
15791,23120000.0,0.0,0.0,0.0
15792,23000000.0,0.0,0.0,0.0
15793,23080000.0,0.0,0.0,0.0
15794,23080000.0,0.0,0.0,0.0
15795,23040000.0,0.0,0.0,0.0
15796,22920000.0,0.0,0.0,0.0
15797,23080000.0,0.0,0.0,0.0
15798,23120000.0,0.0,0.0,0.0
15799,23040000.0,0.0,0.0,0.0
15800,23000000.0,0.0,0.0,0.0
15801,23120000.0,0.0,0.0,0.0
15802,23080000.0,0.0,0.0,0.0
15803,6480000.0,0.0,0.0,0.0
15804,23080000.0,0.0,0.0,0.0
15805,22840000.0,0.0,120000.0,0.0
15806,23120000.0,0.0,0.0,0.0
15807,23080000.0,0.0,0.0,0.0
15808,23040000.0,0.0,0.0,0.0
15809,23040000.0,0.0,0.0,0.0
15810,23080000.0,0.0,0.0,0.0
15811,23040000.0,0.0,0.0,0.0
15812,19920000.0,0.0,3200000.0,0.0
15813,12480000.0,0.0,10520000.0,0.0
15814,8960000.0,0.0,14080000.0,0.0
15815,14240000.0,0.0,8680000.0,0.0
15816,14400000.0,0.0,8600000.0,0.0
15817,20240000.0,0.0,2720000.0,0.0
15818,22960000.0,0.0,0.0,0.0
15819,23040000.0,0.0,0.0,0.0
15820,23120000.0,0.0,0.0,0.0
15821,23080000.0,0.0,0.0,0.0
15822,23040000.0,0.0,0.0,0.0
15823,23000000.0,0.0,0.0,0.0
15824,23080000.0,0.0,0.0,0.0
15825,23000000.0,0.0,0.0,0.0
15826,23000000.0,0.0,0.0,0.0
15827,23080000.0,0.0,0.0,0.0
15828,23120000.0,0.0,0.0,0.0
15829,23000000.0,0.0,0.0,0.0
15830,22960000.0,0.0,0.0,0.0
15831,23040000.0,0.0,0.0,0.0
15832,23080000.0,0.0,0.0,0.0
15833,23080000.0,0.0,0.0,0.0
15834,23040000.0,0.0,0.0,0.0
15835,23080000.0,0.0,0.0,0.0
15836,23000000.0,0.0,0.0,0.0
15837,23000000.0,0.0,0.0,0.0
15838,23040000.0,0.0,0.0,0.0
15839,23120000.0,0.0,0.0,0.0
15840,23080000.0,0.0,0.0,0.0
15841,23040000.0,0.0,0.0,0.0
15842,7160000.0,0.0,0.0,0.0
15843,22880000.0,0.0,0.0,0.0
15844,23040000.0,0.0,0.0,0.0
15845,22960000.0,0.0,0.0,0.0
15846,22880000.0,0.0,80000.0,0.0
15847,22880000.0,0.0,0.0,0.0
15848,19000000.0,0.0,4000000.0,0.0
15849,18040000.0,0.0,4920000.0,0.0
15850,23000000.0,0.0,0.0,0.0
15851,20560000.0,0.0,2360000.0,0.0
15852,22880000.0,0.0,80000.0,0.0
15853,22800000.0,0.0,200000.0,0.0
15854,23120000.0,0.0,0.0,0.0
15855,21520000.0,0.0,1600000.0,0.0
15856,21000000.0,0.0,2000000.0,0.0
15857,23040000.0,0.0,0.0,0.0
15858,23080000.0,0.0,0.0,0.0
15859,23120000.0,0.0,0.0,0.0
15860,23040000.0,0.0,0.0,0.0
15861,23040000.0,0.0,0.0,0.0
15862,22880000.0,0.0,0.0,0.0
15863,23040000.0,0.0,0.0,0.0
15864,23040000.0,0.0,0.0,0.0
15865,23120000.0,0.0,0.0,0.0
15866,23120000.0,0.0,0.0,0.0
15867,23040000.0,0.0,0.0,0.0
15868,22920000.0,0.0,0.0,0.0
15869,23000000.0,0.0,0.0,0.0
15870,23120000.0,0.0,0.0,0.0
15871,23080000.0,0.0,0.0,0.0
15872,23040000.0,0.0,0.0,0.0
15873,23040000.0,0.0,0.0,0.0
15874,23040000.0,0.0,0.0,0.0
15875,23120000.0,0.0,0.0,0.0
15876,23040000.0,0.0,0.0,0.0
15877,23000000.0,0.0,0.0,0.0
15878,23000000.0,0.0,0.0,0.0
15879,23080000.0,0.0,0.0,0.0
15880,23040000.0,0.0,0.0,0.0
15881,7800000.0,0.0,0.0,0.0
15882,23080000.0,0.0,0.0,0.0
15883,23040000.0,0.0,0.0,0.0
15884,23080000.0,0.0,0.0,0.0
15885,23040000.0,0.0,0.0,0.0
15886,23080000.0,0.0,0.0,0.0
15887,23080000.0,0.0,0.0,0.0
15888,23080000.0,0.0,0.0,0.0
15889,23080000.0,0.0,0.0,0.0
15890,23000000.0,0.0,0.0,0.0
15891,23040000.0,0.0,0.0,0.0
15892,23120000.0,0.0,0.0,0.0
15893,23040000.0,0.0,80000.0,0.0
15894,23040000.0,0.0,0.0,0.0
15895,22800000.0,0.0,160000.0,0.0
15896,23080000.0,0.0,0.0,0.0
15897,23040000.0,0.0,0.0,0.0
15898,22960000.0,0.0,0.0,0.0
15899,23000000.0,0.0,0.0,0.0
15900,23040000.0,0.0,0.0,0.0
15901,23000000.0,0.0,0.0,0.0
15902,23040000.0,0.0,0.0,0.0
15903,23120000.0,0.0,0.0,0.0
15904,23120000.0,0.0,0.0,0.0
15905,22960000.0,0.0,0.0,0.0
15906,23000000.0,0.0,0.0,0.0
15907,23120000.0,0.0,0.0,0.0
15908,23080000.0,0.0,0.0,0.0
15909,23000000.0,0.0,0.0,0.0
15910,23000000.0,0.0,0.0,0.0
15911,23040000.0,0.0,0.0,0.0
15912,23080000.0,0.0,0.0,0.0
15913,23120000.0,0.0,0.0,0.0
15914,23000000.0,0.0,0.0,0.0
15915,23040000.0,0.0,0.0,0.0
15916,23080000.0,0.0,0.0,0.0
15917,23080000.0,0.0,0.0,0.0
15918,22960000.0,0.0,0.0,0.0
15919,23080000.0,0.0,0.0,0.0
15920,8440000.0,0.0,0.0,0.0
15921,22960000.0,0.0,0.0,0.0
15922,23000000.0,0.0,0.0,0.0
15923,22920000.0,0.0,0.0,0.0
15924,22960000.0,0.0,0.0,0.0
15925,22960000.0,0.0,0.0,0.0
15926,22960000.0,0.0,0.0,0.0
15927,23000000.0,0.0,0.0,0.0
15928,22920000.0,0.0,0.0,0.0
15929,22960000.0,0.0,0.0,0.0
15930,23000000.0,0.0,0.0,0.0
15931,22920000.0,0.0,40000.0,0.0
15932,22360000.0,0.0,600000.0,0.0
15933,23000000.0,0.0,0.0,0.0
15934,22880000.0,0.0,0.0,0.0
15935,23040000.0,0.0,0.0,0.0
15936,23040000.0,0.0,0.0,0.0
15937,23080000.0,0.0,0.0,0.0
15938,23080000.0,0.0,0.0,0.0
15939,23120000.0,0.0,0.0,0.0
15940,23000000.0,0.0,0.0,0.0
15941,23080000.0,0.0,0.0,0.0
15942,22960000.0,0.0,0.0,0.0
15943,22960000.0,0.0,0.0,0.0
15944,23080000.0,0.0,0.0,0.0
15945,23120000.0,0.0,0.0,0.0
15946,23080000.0,0.0,0.0,0.0
15947,23080000.0,0.0,0.0,0.0
15948,22920000.0,0.0,0.0,0.0
15949,23000000.0,0.0,0.0,0.0
15950,23080000.0,0.0,0.0,0.0
15951,23120000.0,0.0,0.0,0.0
15952,22960000.0,0.0,0.0,0.0
15953,23080000.0,0.0,0.0,0.0
15954,23080000.0,0.0,0.0,0.0
15955,23080000.0,0.0,0.0,0.0
15956,23040000.0,0.0,0.0,0.0
15957,23080000.0,0.0,0.0,0.0
15958,23040000.0,0.0,0.0,0.0
15959,9160000.0,0.0,0.0,0.0
15960,23120000.0,0.0,0.0,0.0
15961,23040000.0,0.0,0.0,0.0
15962,23000000.0,0.0,0.0,0.0
15963,23080000.0,0.0,0.0,0.0
15964,23080000.0,0.0,0.0,0.0
15965,23120000.0,0.0,0.0,0.0
15966,23040000.0,0.0,0.0,0.0
15967,23000000.0,0.0,0.0,0.0
15968,23080000.0,0.0,0.0,0.0
15969,23080000.0,0.0,0.0,0.0
15970,23120000.0,0.0,0.0,0.0
15971,23080000.0,0.0,0.0,0.0
15972,23000000.0,0.0,0.0,0.0
15973,23080000.0,0.0,0.0,0.0
15974,23040000.0,0.0,0.0,0.0
15975,23120000.0,0.0,0.0,0.0
15976,23080000.0,0.0,0.0,0.0
15977,23120000.0,0.0,0.0,0.0
15978,23000000.0,0.0,0.0,0.0
15979,22960000.0,0.0,0.0,0.0
15980,22880000.0,0.0,0.0,0.0
15981,23120000.0,0.0,0.0,0.0
15982,23080000.0,0.0,0.0,0.0
15983,23080000.0,0.0,0.0,0.0
15984,23080000.0,0.0,0.0,0.0
15985,23000000.0,0.0,0.0,0.0
15986,22960000.0,0.0,0.0,0.0
15987,23160000.0,0.0,0.0,0.0
15988,23080000.0,0.0,0.0,0.0
15989,23000000.0,0.0,0.0,0.0
15990,22920000.0,0.0,0.0,0.0
15991,23120000.0,0.0,0.0,0.0
15992,23080000.0,0.0,0.0,0.0
15993,23080000.0,0.0,0.0,0.0
15994,23000000.0,0.0,0.0,0.0
15995,23080000.0,0.0,0.0,0.0
15996,23040000.0,0.0,0.0,0.0
15997,23080000.0,0.0,0.0,0.0
15998,9760000.0,0.0,0.0,0.0
15999,22920000.0,0.0,0.0,0.0
16000,22920000.0,0.0,0.0,0.0
16001,23000000.0,0.0,0.0,0.0
16002,23040000.0,0.0,0.0,0.0
16003,23080000.0,0.0,0.0,0.0
16004,23080000.0,0.0,0.0,0.0
16005,22960000.0,0.0,0.0,0.0
16006,23120000.0,0.0,0.0,0.0
16007,22960000.0,0.0,120000.0,0.0
16008,23120000.0,0.0,0.0,0.0
16009,23080000.0,0.0,0.0,0.0
16010,23040000.0,0.0,0.0,0.0
16011,23000000.0,0.0,0.0,0.0
16012,23040000.0,0.0,0.0,0.0
16013,23000000.0,0.0,0.0,0.0
16014,22960000.0,0.0,0.0,0.0
16015,23000000.0,0.0,0.0,0.0
16016,22960000.0,0.0,0.0,0.0
16017,23040000.0,0.0,0.0,0.0
16018,23120000.0,0.0,0.0,0.0
16019,23000000.0,0.0,0.0,0.0
16020,23080000.0,0.0,0.0,0.0
16021,23040000.0,0.0,0.0,0.0
16022,23040000.0,0.0,0.0,0.0
