HUC12,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
030102051105,4444,5,199999.99999999994,3.8259711265563965,3.846318244934082,0.020347118377685547,3.835676336288452,0.0068840030244686,19.17838168144226
030102051108,4457,206,8239999.999999997,3.7889089584350586,3.9203124046325684,0.13140344619750977,3.8593191058890333,0.033070115606114205,795.0197358131409
030102051207,4459,1874,74959999.99999997,3.2000083923339844,3.91829776763916,0.7182893753051758,3.557679514747546,0.23228537405707447,6667.091410636902
030102051304,4462,2673,106919999.99999996,3.2000575065612793,3.774631977081299,0.5745744705200195,3.3461646402189893,0.09643392307602082,8944.298083305359
030102051104,4487,115,4599999.999999998,3.7518677711486816,3.9021430015563965,0.15027523040771484,3.838306300536446,0.0379308627355904,441.4052245616913
030102051206,4492,437,17479999.999999993,3.905388832092285,3.98004150390625,0.07465267181396484,3.9552823684308294,0.013933037831453018,1728.4583950042725
030102051205,4515,301,12039999.999999996,3.74796199798584,3.9493608474731445,0.2013988494873047,3.88358651126342,0.050762480460055694,1168.9595398902893
030102051303,4532,3006,120239999.99999996,3.518160820007324,3.9349355697631836,0.4167747497558594,3.8634591314369096,0.06941978663719593,11613.55814909935
030102051302,4553,684,27359999.99999999,3.6884236335754395,3.9252219200134277,0.23679828643798828,3.8990950316016435,0.03756686383413179,2666.9810016155243
030102051201,4559,3,119999.99999999996,2.070084571838379,2.0707478523254395,0.0006632804870605469,2.0704122384389243,0.00027084143005145643,6.2112367153167725
030102051301,4582,212,8479999.999999996,3.1373119354248047,3.90049409866333,0.7631821632385254,3.527798632405839,0.27187991091293057,747.8933100700378
020802080201,4619,53,2119999.999999999,2.0685596466064453,2.0731072425842285,0.004547595977783203,2.0699718763243475,0.0011016831051955253,109.70850944519043
020802080204,4627,2,79999.99999999997,2.7018027305603027,2.731171131134033,0.02936840057373047,2.716486930847168,0.014684200286865234,5.432973861694336
020801080201,4640,35,1399999.9999999995,3.13236665725708,3.13740873336792,0.005042076110839844,3.1356615815843853,0.0010884216413150566,109.74815535545349
030702050203,4671,145,5799999.999999998,3.2522571086883545,3.735619068145752,0.48336195945739746,3.482135200500488,0.11677957161469699,504.9096040725708
030702011203,4684,128,5119999.999999998,2.5968050956726074,2.7080893516540527,0.11128425598144531,2.6438265964388847,0.03512048967582302,338.40980434417725
030702011204,4685,3120,124799999.99999996,2.5047144889831543,3.3334741592407227,0.8287596702575684,2.8627668956151378,0.23387912602164418,8931.83271431923
030602040606,4691,916,36639999.999999985,2.179257869720459,3.2273852825164795,1.0481274127960205,2.626061561846837,0.277916441803887,2405.472390651703
030602040604,4693,2429,97159999.99999997,2.4000651836395264,3.4155170917510986,1.0154519081115723,2.7318874543073393,0.3082122157659848,6635.7546265125275
030602040603,4694,940,37599999.999999985,2.988399028778076,3.6548192501068115,0.6664202213287354,3.424295827682982,0.16529351787545396,3218.838078022003
030602040605,4696,2257,90279999.99999997,2.324944496154785,3.586714506149292,1.2617700099945068,2.7574868885669024,0.28083078452181753,6223.647907495499
030602020606,4699,812,32479999.99999999,2.4046077728271484,2.9289112091064453,0.5243034362792969,2.798422157177197,0.09474274941950599,2272.318791627884
030601090503,4701,392,15679999.999999994,3.4475436210632324,3.6625442504882812,0.21500062942504883,3.572357783512193,0.04500165621081413,1400.3642511367798
030601090501,4703,1652,66079999.99999998,2.803800582885742,3.5988409519195557,0.7950403690338135,3.2481859111324063,0.1522114814628044,5366.003125190735
030601090502,4707,717,28679999.99999999,2.8036651611328125,3.4488823413848877,0.6452171802520752,2.953152451721362,0.17142696640988958,2117.4103078842163
