HUC12,HU_12_NAME,SUBREGION,BASIN,SUBBASIN,Shape_Length,Shape_Area,bounds
031102050201,Fourmile Creek,Suwannee,Suwannee,Lower Suwannee,66117.57325131552,86307627.4453125,"-83.367,30.178,-83.145,30.248"
031401010301,Upper Bear Creek-Ecofina Creek,Choctawhatchee-Escambia,Florida Panhandle Coastal,St. Andrew-St. Joseph Bays,46483.46527665949,63942177.037109375,"-85.467,30.395,-85.325,30.495"
031200011103,Pinhook River,Ochlockonee,Ochlockonee,Apalachee Bay-St. Marks,79138.11737348387,107094036.796875,"-84.049,30.052,-83.982,30.348"
030801031204,Governors Creek,St. Johns,St. Johns,Lower St. Johns,71780.47258123415,189303980.9921875,"-81.752,29.906,-81.567,30.071"
031102050302,West Blue Lake,Suwannee,Suwannee,Lower Suwannee,40601.88895633642,43099790.4921875,"-83.069,30.161,-82.947,30.235"
031200010504,Hamlin Branch,Ochlockonee,Ochlockonee,Apalachee Bay-St. Marks,57430.025097633574,65834846.89453125,"-84.181,30.265,-84.018,30.354"
031101020201,San Pedro Bay,Suwannee,Aucilla-Waccasassa,Econfina-Steinhatchee,41840.05336257078,80073677.609375,"-83.461,30.175,-83.355,30.292"
031102060601,Alligator Lake-Ichetucknee River,Suwannee,Suwannee,Santa Fe,37101.11376530933,49596557.48828125,"-82.659,30.127,-82.553,30.193"
031102060402,Swift Creek Pond,Suwannee,Suwannee,Santa Fe,78939.99692113894,122803252.203125,"-82.439,30.012,-82.252,30.155"
031101020301,Lake Bird,Suwannee,Aucilla-Waccasassa,Econfina-Steinhatchee,63261.06336775987,111293163.3984375,"-83.635,30.186,-83.441,30.300"
031300120504,Davis Creek,Apalachicola,Apalachicola,Chipola,48782.841090537535,81032769.30664062,"-85.246,30.355,-85.110,30.475"
031200030703,Big Creek-Telogia Creek,Ochlockonee,Ochlockonee,Lower Ochlockonee,47181.70668640361,56994874.67578125,"-84.862,30.369,-84.695,30.444"
031401010201,Blue Springs-Ecofina Creek,Choctawhatchee-Escambia,Florida Panhandle Coastal,St. Andrew-St. Joseph Bays,36955.48988248858,54775854.64453125,"-85.556,30.424,-85.451,30.520"
031101020103,Middle Ecofina River,Suwannee,Aucilla-Waccasassa,Econfina-Steinhatchee,79452.97170407056,181269716.58203125,"-83.810,30.160,-83.625,30.339"
031300110501,Sutton Creek,Apalachicola,Apalachicola,Apalachicola,41602.867928187865,66116089.328125,"-85.124,30.376,-85.018,30.483"
030801031103,Black Creek-St. Johns River,St. Johns,St. Johns,Lower St. Johns,49125.6044042313,78388913.140625,"-81.848,30.011,-81.705,30.100"
031102050401,Upper Little River,Suwannee,Suwannee,Lower Suwannee,46291.61093217302,85135424.2265625,"-82.926,30.136,-82.805,30.238"
031102050304,Peacock Slough,Suwannee,Suwannee,Lower Suwannee,62567.33869755215,102582237.52734375,"-83.188,30.102,-83.085,30.269"
031102060205,Turkey Creek Swamp-New River,Suwannee,Suwannee,Santa Fe,46890.089915041295,61949945.5859375,"-82.288,30.039,-82.207,30.168"
031300120505,Juniper Creek-Chipola River,Apalachicola,Apalachicola,Chipola,90034.89565996769,147394315.265625,"-85.453,30.338,-85.161,30.516"
031101030503,Jones Mill Creek,Suwannee,Aucilla-Waccasassa,Aucilla,49319.94608163322,103171553.6640625,"-83.914,30.253,-83.776,30.356"
031200030804,West Lake Talquin,Ochlockonee,Ochlockonee,Lower Ochlockonee,51932.22139094001,95312929.4453125,"-84.722,30.343,-84.592,30.445"
031102050104,Mill Creek-Suwannee River,Suwannee,Suwannee,Lower Suwannee,55405.84840052629,87487512.01953125,"-83.436,30.222,-83.254,30.310"
031300120503,Fourmile Creek-Chipola River,Apalachicola,Apalachicola,Chipola,64365.395253961855,96225235.28515625,"-85.395,30.427,-85.161,30.535"
031200010701,Fisher Creek,Ochlockonee,Ochlockonee,Apalachee Bay-St. Marks,79402.09356496194,92182223.98828125,"-84.508,30.286,-84.341,30.443"
031200010503,Chicken Branch,Ochlockonee,Ochlockonee,Apalachee Bay-St. Marks,56740.67887390571,90199497.27734375,"-84.175,30.312,-84.011,30.402"
031200010604,Shepherd Branch,Ochlockonee,Ochlockonee,Apalachee Bay-St. Marks,59611.422777160406,87955847.19140625,"-84.242,30.255,-84.153,30.421"
031102060401,Upper Olustee Creek,Suwannee,Suwannee,Santa Fe,73154.71891254118,160567194.90625,"-82.562,30.065,-82.398,30.215"
031102010801,Lake Jeffery,Suwannee,Suwannee,Upper Suwannee,57131.127599548236,97610917.86328125,"-82.816,30.162,-82.639,30.254"
031200030803,Central Lake Talquin,Ochlockonee,Ochlockonee,Lower Ochlockonee,57985.014793566195,90332448.08203125,"-84.619,30.359,-84.466,30.464"
031200010602,Lake Bradford,Ochlockonee,Ochlockonee,Apalachee Bay-St. Marks,38886.16752590563,50583337.55859375,"-84.450,30.384,-84.327,30.447"
031200030605,Mill Branch-Telogia Creek,Ochlockonee,Ochlockonee,Lower Ochlockonee,41773.514640150526,64426221.63671875,"-84.976,30.411,-84.852,30.499"
031101030502,Upper Wacissa River,Suwannee,Aucilla-Waccasassa,Aucilla,51530.97259935141,88166976.18359375,"-84.029,30.270,-83.929,30.406"
031200010603,Lake Munson,Ochlockonee,Ochlockonee,Apalachee Bay-St. Marks,58939.70323627251,110529047.30078125,"-84.396,30.303,-84.231,30.437"
031200030604,White Panther Creek,Ochlockonee,Ochlockonee,Lower Ochlockonee,38063.94851175636,60254827.40625,"-84.891,30.431,-84.783,30.507"
031200030801,Ocklawaha Creek,Ochlockonee,Ochlockonee,Lower Ochlockonee,55138.95415371431,87113039.08984375,"-84.795,30.428,-84.602,30.498"
030801031004,Lower North Fork of Black Creek,St. Johns,St. Johns,Lower St. Johns,53065.34474043697,90840890.23046875,"-81.963,30.059,-81.829,30.167"
031101020102,Upper Ecofina River,Suwannee,Aucilla-Waccasassa,Econfina-Steinhatchee,68008.40243191739,118281632.0625,"-83.683,30.252,-83.519,30.373"
030702040401,Palestine Lake,Altamaha-St. Marys,St. Marys-Satilla,St. Marys,69624.0520922385,121628539.5234375,"-82.453,30.089,-82.274,30.231"
031300110404,Kelly Branch,Apalachicola,Apalachicola,Apalachicola,62387.41494110094,52623459.005859375,"-85.062,30.422,-84.922,30.533"
031101030501,Welaunee Creek,Suwannee,Aucilla-Waccasassa,Aucilla,53035.78848102214,62789470.82421875,"-83.969,30.272,-83.881,30.420"
030702040402,Mud Lake Swamp-South Prong of St. Marys River,Altamaha-St. Marys,St. Marys-Satilla,St. Marys,53674.31682138146,72624459.76171875,"-82.353,30.139,-82.165,30.233"
030801031303,Cunningham Creek,St. Johns,St. Johns,Lower St. Johns,57139.00363933541,95836994.24609375,"-81.723,30.043,-81.561,30.147"
031102060201,New River Swamp,Suwannee,Suwannee,Santa Fe,55768.98653951895,103935872.5234375,"-82.154,30.048,-82.043,30.209"
031102050303,Tenmile Hollow,Suwannee,Suwannee,Lower Suwannee,99221.04795475099,156052058.94140625,"-83.113,30.088,-82.990,30.329"
031401010102,Sweetwater Creek-Ecofina Creek,Choctawhatchee-Escambia,Florida Panhandle Coastal,St. Andrew-St. Joseph Bays,41702.559343553396,86466917.32617188,"-85.517,30.507,-85.379,30.593"
031102050103,Patterson Sink,Suwannee,Suwannee,Lower Suwannee,63635.795536470425,104984599.765625,"-83.441,30.291,-83.221,30.372"
031102010703,Falling Creek,Suwannee,Suwannee,Upper Suwannee,63658.36439133542,128446010.58203125,"-82.700,30.184,-82.485,30.288"
031101030406,Anderson Bay,Suwannee,Aucilla-Waccasassa,Aucilla,68144.89972528839,101114299.44140625,"-83.874,30.323,-83.674,30.423"
031300110402,Sweetwater Creek-Apalachicola River,Apalachicola,Apalachicola,Apalachicola,31222.67553548541,44161193.40625,"-84.989,30.480,-84.891,30.551"
031200030802,East Lake Talquin,Ochlockonee,Ochlockonee,Lower Ochlockonee,35713.86741034842,54088133.9296875,"-84.547,30.435,-84.427,30.503"
031101030404,Lake Iomonia,Suwannee,Aucilla-Waccasassa,Aucilla,36042.35644084193,51897763.10546875,"-83.911,30.344,-83.824,30.439"
031200010501,Burnt Mill Creek,Ochlockonee,Ochlockonee,Apalachee Bay-St. Marks,45600.28227681613,50290977.12890625,"-84.102,30.394,-83.971,30.458"
031200010404,Lake Lafayette,Ochlockonee,Ochlockonee,Apalachee Bay-St. Marks,45398.494140943876,50508335.58984375,"-84.232,30.399,-84.103,30.480"
031300110403,Sutton Lake,Apalachicola,Apalachicola,Apalachicola,59615.27270134423,97196692.48828125,"-85.146,30.432,-85.001,30.576"
030801031101,Little Black Creek,St. Johns,St. Johns,Lower St. Johns,49934.12075298292,92848802.05078125,"-81.882,30.085,-81.767,30.200"
031300120502,Lower Tenmile Creek,Apalachicola,Apalachicola,Chipola,60243.94734121317,116780456.20507812,"-85.255,30.449,-85.105,30.579"
031200030502,Lower Rocky Comfort Creek,Ochlockonee,Ochlockonee,Lower Ochlockonee,52337.22780456299,67522048.5703125,"-84.723,30.445,-84.548,30.536"
031200010601,Black Swamp-Lake Munson,Ochlockonee,Ochlockonee,Apalachee Bay-St. Marks,48948.717927576035,82111274.765625,"-84.401,30.396,-84.261,30.509"
031200030303,Holley Branch,Ochlockonee,Ochlockonee,Lower Ochlockonee,35169.7360084362,48816330.68359375,"-84.462,30.442,-84.367,30.524"
030801031002,Upper North Fork of Black Creek,St. Johns,St. Johns,Lower St. Johns,69291.53304675994,146511552.63671875,"-82.067,30.077,-81.921,30.241"
031101030403,Alligator Creek-Aucilla River,Suwannee,Aucilla-Waccasassa,Aucilla,76368.49257724933,158989844.28515625,"-83.757,30.296,-83.534,30.444"
031102050301,Little Hell Lake,Suwannee,Suwannee,Lower Suwannee,76159.07676734903,160287368.24609375,"-83.041,30.203,-82.872,30.371"
030801031304,Doctors Lake,St. Johns,St. Johns,Lower St. Johns,64172.096787308736,100986378.15234375,"-81.792,30.076,-81.607,30.202"
031401010101,Compass Lake,Choctawhatchee-Escambia,Florida Panhandle Coastal,St. Andrew-St. Joseph Bays,49735.48322044967,85883605.0625,"-85.480,30.553,-85.305,30.638"
031200010403,Lake Ella,Ochlockonee,Ochlockonee,Apalachee Bay-St. Marks,33657.855847727296,41813463.03125,"-84.286,30.425,-84.213,30.516"
031102050102,Suwannee River Power Plant,Suwannee,Suwannee,Lower Suwannee,110801.60631430913,132546191.13671875,"-83.325,30.287,-83.018,30.412"
031102050105,Sugar Creek,Suwannee,Suwannee,Lower Suwannee,107325.13256825107,145186910.39453125,"-83.313,30.236,-83.002,30.383"
031300120501,Upper Tenmile Creek,Apalachicola,Apalachicola,Chipola,62305.05350573884,126312054.90429688,"-85.388,30.495,-85.214,30.624"
031200030603,Mule Creek,Ochlockonee,Ochlockonee,Lower Ochlockonee,63901.706730090096,105563757.546875,"-84.911,30.490,-84.720,30.586"
030801031301,Durbin Creek,St. Johns,St. Johns,Lower St. Johns,77633.76823808045,135144346.640625,"-81.604,30.017,-81.418,30.194"
031200010402,Alford Arm,Ochlockonee,Ochlockonee,Apalachee Bay-St. Marks,40227.42143128779,59475993.53125,"-84.225,30.435,-84.122,30.525"
031101020101,Sampala Lake,Suwannee,Aucilla-Waccasassa,Econfina-Steinhatchee,74290.6832166223,129116382.79296875,"-83.573,30.284,-83.425,30.444"
031200030404,Lower Little River-Lake Talquin,Ochlockonee,Ochlockonee,Lower Ochlockonee,57847.16703534422,81004559.08203125,"-84.597,30.448,-84.441,30.570"
031102050101,Dempsey Lake,Suwannee,Suwannee,Lower Suwannee,86965.20131711072,91906606.23828125,"-83.280,30.333,-83.014,30.414"
031300110401,Graves Creek,Apalachicola,Apalachicola,Apalachicola,51979.11130345504,76263421.40234375,"-85.128,30.508,-84.993,30.630"
031101030304,West Hixton Swamp,Suwannee,Aucilla-Waccasassa,Aucilla,39863.465703682676,42724993.90234375,"-83.696,30.415,-83.569,30.483"
031200010303,Lloyd Creek,Ochlockonee,Ochlockonee,Apalachee Bay-St. Marks,58873.56323594362,87699974.0859375,"-84.031,30.388,-83.890,30.514"
031102010802,Sal Marie Branch,Suwannee,Suwannee,Upper Suwannee,77956.03376926975,141674961.765625,"-82.843,30.213,-82.664,30.380"
030801031302,Julington Creek,St. Johns,St. Johns,Lower St. Johns,82712.33168733306,138540552.85546875,"-81.644,30.098,-81.460,30.221"
030802010601,Upper Tolomato River,St. Johns,East Florida Coastal,Daytona-St. Augustine,87541.38764749622,306463091.2578125,"-81.445,29.979,-81.260,30.195"
030702040403,Turkey Creek-South Prong of St. Marys River,Altamaha-St. Marys,St. Marys-Satilla,St. Marys,38152.031811020024,70389298.50390625,"-82.150,30.181,-82.061,30.298"
030702040301,Soldiers Camp Island,Altamaha-St. Marys,St. Marys-Satilla,St. Marys,62229.60045590992,102664660.03515625,"-82.407,30.214,-82.216,30.323"
031101030405,Beasley Creek,Suwannee,Aucilla-Waccasassa,Aucilla,57657.863595178955,89017847.640625,"-83.918,30.385,-83.789,30.519"
031200030602,Indian Springs,Ochlockonee,Ochlockonee,Lower Ochlockonee,50268.26376349461,65227693.390625,"-84.783,30.506,-84.660,30.608"
030702040201,Upper Cedar Creek,Altamaha-St. Marys,St. Marys-Satilla,St. Marys,68451.19830855099,158211980.30859375,"-82.499,30.199,-82.349,30.358"
031200030501,Upper Rocky Comfort Creek,Ochlockonee,Ochlockonee,Lower Ochlockonee,44680.68637713853,78511480.06640625,"-84.704,30.494,-84.588,30.611"
030801031003,Yellow Water Creek,St. Johns,St. Johns,Lower St. Johns,71256.99851916384,173791788.97265625,"-82.014,30.138,-81.824,30.290"
031200030302,Reed Swamp,Ochlockonee,Ochlockonee,Lower Ochlockonee,51699.51250633833,66348681.4609375,"-84.472,30.495,-84.341,30.589"
031300110303,Short Creek,Apalachicola,Apalachicola,Apalachicola,45983.751196292316,60551233.20703125,"-84.997,30.526,-84.894,30.641"
031102030906,Lake Francis,Suwannee,Suwannee,Withlacoochee,48575.07998137919,66064445.3515625,"-83.454,30.357,-83.366,30.483"
031102010704,Robinson Creek,Suwannee,Suwannee,Upper Suwannee,97219.47702835717,156822116.87890625,"-82.741,30.217,-82.483,30.396"
031300120403,Foxworth Mill Creek,Apalachicola,Apalachicola,Chipola,33128.18394515372,41950725.537109375,"-85.342,30.607,-85.247,30.687"
030702040302,Cross Branch,Altamaha-St. Marys,St. Marys-Satilla,St. Marys,41750.7773022592,50464412.046875,"-82.372,30.297,-82.224,30.350"
031300120408,Mill Creek-Chipola River,Apalachicola,Apalachicola,Chipola,61194.10518027747,111959097.14453125,"-85.247,30.562,-85.079,30.675"
031101030303,East Hixtown Swamp,Suwannee,Aucilla-Waccasassa,Aucilla,71680.05363291297,125685860.76171875,"-83.599,30.375,-83.439,30.504"
031101030402,Gress Swamp,Suwannee,Aucilla-Waccasassa,Aucilla,74122.24524544846,137054267.9453125,"-83.868,30.398,-83.672,30.542"
031200010401,Lake Killarney,Ochlockonee,Ochlockonee,Apalachee Bay-St. Marks,55052.9167819848,66336929.51953125,"-84.283,30.509,-84.127,30.581"
031200030301,Lake Jackson,Ochlockonee,Ochlockonee,Lower Ochlockonee,70485.9975190738,115716107.62109375,"-84.389,30.456,-84.233,30.600"
031200010302,Bird Sink,Ochlockonee,Ochlockonee,Apalachee Bay-St. Marks,55590.81268806079,75998643.84765625,"-84.137,30.442,-84.017,30.584"
031300110202,Fox Creek-Upper Flat Creek,Apalachicola,Apalachicola,Apalachicola,38641.852789517055,61653264.328125,"-84.848,30.579,-84.729,30.656"
030801031404,New Rose Creek,St. Johns,St. Johns,Lower St. Johns,46237.57416795864,87024540.71484375,"-81.709,30.181,-81.582,30.288"
031300110203,Lower Flat Creek-Apalachicola River,Apalachicola,Apalachicola,Apalachicola,48484.26836410914,72586419.1875,"-84.903,30.540,-84.816,30.662"
031300110302,Ocheesee Creek,Apalachicola,Apalachicola,Apalachicola,48922.276560624145,91433762.2734375,"-85.084,30.545,-84.967,30.682"
031200030403,Crab Creek-Upper Little River,Ochlockonee,Ochlockonee,Lower Ochlockonee,53425.33311402256,70145329.63671875,"-84.539,30.528,-84.414,30.636"
031102010902,Sugar Creek,Suwannee,Suwannee,Upper Suwannee,49642.782595156226,82638595.0859375,"-83.020,30.352,-82.902,30.466"
031200030402,Lower Quincy Creek,Ochlockonee,Ochlockonee,Lower Ochlockonee,36369.26993657865,48488107.87890625,"-84.599,30.555,-84.507,30.642"
031402030803,Upper Hard Labor Creek,Choctawhatchee-Escambia,Choctawhatchee,Lower Choctawhatchee,64105.59771880354,117918712.05859375,"-85.583,30.588,-85.431,30.735"
031200030601,Tallahassee Creek,Ochlockonee,Ochlockonee,Lower Ochlockonee,38307.224404822984,53549779.13671875,"-84.743,30.567,-84.638,30.653"
030801031201,Twelvemile Swamp-Turnbull Creek,St. Johns,St. Johns,Lower St. Johns,62718.13959260842,85025830.9609375,"-81.472,29.887,-81.383,30.098"
031402030804,Lower Hard Labor Creek,Choctawhatchee-Escambia,Choctawhatchee,Lower Choctawhatchee,71434.11310734328,112920520.8046875,"-85.645,30.580,-85.478,30.745"
031102010904,Guinea Creek,Suwannee,Suwannee,Upper Suwannee,44380.70551546297,77200797.90625,"-83.104,30.387,-82.992,30.481"
030702040303,Moccasin Swamp-Moccasin Creek,Altamaha-St. Marys,St. Marys-Satilla,St. Marys,40831.933205823705,48433932.88671875,"-82.257,30.274,-82.172,30.383"
030801031403,Lower Ortega River,St. Johns,St. Johns,Lower St. Johns,69200.11613550776,88111773.34375,"-81.837,30.147,-81.682,30.321"
031102030907,Norton Creek,Suwannee,Suwannee,Withlacoochee,82839.64219834145,152673955.4609375,"-83.416,30.356,-83.222,30.518"
031102010604,Roaring Creek,Suwannee,Suwannee,Upper Suwannee,47418.69184242618,63364543.71484375,"-82.780,30.348,-82.658,30.449"
030702040501,Baldwin Bay-Deep Creek,Altamaha-St. Marys,St. Marys-Satilla,St. Marys,58248.9215430551,132913614.5859375,"-82.089,30.225,-81.942,30.366"
031200030401,Upper Quincy Creek,Ochlockonee,Ochlockonee,Lower Ochlockonee,37412.34656775248,53093519.8125,"-84.661,30.584,-84.572,30.672"
031200030104,Pickle Pond,Ochlockonee,Ochlockonee,Lower Ochlockonee,38594.99130451998,49623468.6484375,"-84.232,30.554,-84.121,30.624"
031101030305,Lower Little Aucilla River,Suwannee,Aucilla-Waccasassa,Aucilla,64800.85102459836,102855988.1171875,"-83.727,30.458,-83.519,30.560"
030702040202,Calkins Creek,Altamaha-St. Marys,St. Marys-Satilla,St. Marys,61542.91089408265,116785878.4296875,"-82.468,30.318,-82.245,30.413"
031402030802,Reedy Branch-Holmes Creek,Choctawhatchee-Escambia,Choctawhatchee,Lower Choctawhatchee,63154.76191003642,79888547.83007812,"-85.689,30.677,-85.483,30.771"
030801031402,Cedar River,St. Johns,St. Johns,Lower St. Johns,48920.790297213025,83974394.45703125,"-81.824,30.222,-81.712,30.345"
031200010301,Patty Sink,Ochlockonee,Ochlockonee,Apalachee Bay-St. Marks,48610.54585094697,76987933.53515625,"-84.139,30.489,-84.016,30.623"
031300120401,Stump Creek,Apalachicola,Apalachicola,Chipola,66558.90311169824,133263387.69335938,"-85.484,30.619,-85.339,30.755"
030801031604,Upper Pablo Creek,St. Johns,St. Johns,Lower St. Johns,66533.43093559983,73440828.07421875,"-81.526,30.170,-81.424,30.316"
030801031602,Big Island Swamp,St. Johns,St. Johns,Lower St. Johns,41041.18404279771,42879033.6484375,"-81.559,30.197,-81.506,30.325"
031300110102,South Mosquito Creek,Apalachicola,Apalachicola,Apalachicola,43115.47347867269,69938363.1796875,"-84.832,30.636,-84.674,30.703"
031102010804,Poucher Branch,Suwannee,Suwannee,Upper Suwannee,68554.55786434335,103125159.03515625,"-82.922,30.344,-82.758,30.494"
030801031401,Upper Ortega River,St. Johns,St. Johns,Lower St. Johns,60380.708470823425,102158734.38671875,"-81.910,30.212,-81.763,30.367"
031300110201,Ham Pond,Apalachicola,Apalachicola,Apalachicola,49536.23574527138,82090083.24609375,"-84.970,30.634,-84.829,30.728"
031102010701,Impassable Bay,Suwannee,Suwannee,Upper Suwannee,65329.51035946339,127351334.28515625,"-82.551,30.274,-82.410,30.454"
031300120405,Lower Dry Creek-Chipola River,Apalachicola,Apalachicola,Chipola,58566.76794243179,82683807.3984375,"-85.278,30.624,-85.148,30.762"
031101030401,Wolf Creek-Gress Swamp,Suwannee,Aucilla-Waccasassa,Aucilla,38078.6330201731,58327372.42578125,"-83.870,30.528,-83.770,30.611"
031102010702,Deep Creek-Suwannee River,Suwannee,Suwannee,Upper Suwannee,90127.70744558744,145900055.26953125,"-82.663,30.263,-82.492,30.462"
031101030205,Sneads Smokehouse Lake,Suwannee,Aucilla-Waccasassa,Aucilla,58928.57137944809,98675522.16015625,"-83.791,30.480,-83.637,30.602"
030801031405,McCoy Creek,St. Johns,St. Johns,Lower St. Johns,40374.99138737783,57959709.36328125,"-81.723,30.277,-81.617,30.357"
031300110301,Ocheesee Pond,Apalachicola,Apalachicola,Apalachicola,62859.9595360423,99357130.7265625,"-85.062,30.583,-84.930,30.742"
