HUC12,VALUE_0,VALUE_5,VALUE_10,VALUE_15,VALUE_20,VALUE_25,VALUE_30,VALUE_35,VALUE_40,VALUE_45,VALUE_50,VALUE_55,VALUE_60,VALUE_65,VALUE_70,VALUE_75,VALUE_80,VALUE_85,VALUE_90,VALUE_95,VALUE_100,MigrationSpace_0_5,MigrationSpace_1,MigrationSpace_1_5,MigrationSpace_2,MigrationSpace_2_5,MigrationSpace_3,MigrationSpace_3_5,MigrationSpace_4,MigrationSpace_4_5,MigrationSpace_5,MigrationSpace_5_5,MigrationSpace_6,MigrationSpace_6_5,MigrationSpace_7,MigrationSpace_7_5,MigrationSpace_8,MigrationSpace_8_5,MigrationSpace_9,MigrationSpace_9_5,MigrationSpace_10,PixelArea30m
030202011004,60177600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60177600.0
030202030202,31689900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31689900.0
030401020602,76483800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76483800.0
030202011003,37489500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37489500.0
030201050201,231964200.0,936900.0,116100.0,19800.0,5400.0,1800.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936900.0,1053000.0,1072800.0,1078200.0,1080000.0,1080000.0,1084500.0,1084500.0,1084500.0,1084500.0,1084500.0,1084500.0,1084500.0,1084500.0,1084500.0,1084500.0,1084500.0,1084500.0,1084500.0,1084500.0,233048700.0
030401020106,92246400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92246400.0
030401011502,57017700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57017700.0
030202030201,103359600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103359600.0
030202030605,82243800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82243800.0
030201050306,93105900.0,623700.0,193500.0,172800.0,114300.0,92700.0,69300.0,81900.0,72900.0,67500.0,55800.0,38700.0,23400.0,19800.0,19800.0,26100.0,17100.0,23400.0,19800.0,9900.0,18000.0,623700.0,817200.0,990000.0,1104300.0,1197000.0,1266300.0,1348200.0,1421100.0,1488600.0,1544400.0,1583100.0,1606500.0,1626300.0,1646100.0,1672200.0,1689300.0,1712700.0,1732500.0,1742400.0,1760400.0,94866300.0
030300030502,44698500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44698500.0
030401030402,107064000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107064000.0
030202011104,81145800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81145800.0
030401030205,47836800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47836800.0
030300020609,107037000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107037000.0
030202020404,127581300.0,0.0,0.0,0.0,0.0,0.0,0.0,108000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,1800.0,2700.0,6300.0,25200.0,30600.0,0.0,0.0,0.0,0.0,0.0,0.0,108000.0,108000.0,108000.0,108000.0,108000.0,108000.0,108000.0,108000.0,108900.0,110700.0,113400.0,119700.0,144900.0,175500.0,127756800.0
030401020104,79700400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79700400.0
030202030701,93767400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93767400.0
030202011002,78836400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78836400.0
030300030106,68578200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68578200.0
030201040204,51642900.0,1259100.0,252900.0,227700.0,176400.0,219600.0,306000.0,368100.0,394200.0,526500.0,485100.0,518400.0,560700.0,639900.0,674100.0,668700.0,769500.0,1060200.0,1430100.0,1333800.0,1326600.0,1259100.0,1512000.0,1739700.0,1916100.0,2135700.0,2441700.0,2809800.0,3204000.0,3730500.0,4215600.0,4734000.0,5294700.0,5934600.0,6608700.0,7277400.0,8046900.0,9107100.0,10537200.0,11871000.0,13197600.0,64840500.0
030201040703,89373600.0,1992600.0,533700.0,280800.0,143100.0,93600.0,48600.0,27000.0,8100.0,5400.0,1800.0,4500.0,2700.0,900.0,900.0,0.0,900.0,0.0,0.0,0.0,0.0,1992600.0,2526300.0,2807100.0,2950200.0,3043800.0,3092400.0,3119400.0,3127500.0,3132900.0,3134700.0,3139200.0,3141900.0,3142800.0,3143700.0,3143700.0,3144600.0,3144600.0,3144600.0,3144600.0,3144600.0,92518200.0
030201040102,96527700.0,492300.0,100800.0,80100.0,114300.0,122400.0,97200.0,178200.0,133200.0,137700.0,121500.0,135000.0,103500.0,120600.0,192600.0,202500.0,195300.0,153900.0,153000.0,169200.0,176400.0,492300.0,593100.0,673200.0,787500.0,909900.0,1007100.0,1185300.0,1318500.0,1456200.0,1577700.0,1712700.0,1816200.0,1936800.0,2129400.0,2331900.0,2527200.0,2681100.0,2834100.0,3003300.0,3179700.0,99707400.0
030401010203,66886200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66886200.0
030202030603,139053600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139053600.0
030202011601,62433900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62433900.0
030201050106,69323400.0,1809900.0,2857500.0,2402100.0,1186200.0,576000.0,226800.0,141300.0,72900.0,47700.0,20700.0,8100.0,900.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,1809900.0,4667400.0,7069500.0,8255700.0,8831700.0,9058500.0,9199800.0,9272700.0,9320400.0,9341100.0,9349200.0,9350100.0,9350100.0,9351000.0,9351000.0,9351000.0,9351000.0,9351000.0,9351000.0,9351000.0,78674400.0
030202020401,104944500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104944500.0
030300030501,96167700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96167700.0
030300020508,75434400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75434400.0
030202011001,92667600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92667600.0
030401011403,78648300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78648300.0
030300030201,112593600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112593600.0
030202011505,71038800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71038800.0
030401011308,74166300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74166300.0
030300020608,70492500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70492500.0
030201040109,84075300.0,3231000.0,691200.0,545400.0,519300.0,498600.0,484200.0,502200.0,512100.0,541800.0,622800.0,808200.0,912600.0,1188900.0,1215900.0,1221300.0,1197000.0,1181700.0,1170000.0,935100.0,720000.0,3231000.0,3922200.0,4467600.0,4986900.0,5485500.0,5969700.0,6471900.0,6984000.0,7525800.0,8148600.0,8956800.0,9869400.0,11058300.0,12274200.0,13495500.0,14692500.0,15874200.0,17044200.0,17979300.0,18699300.0,102774600.0
030201050203,272468700.0,49500.0,12600.0,14400.0,3600.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49500.0,62100.0,76500.0,80100.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,81000.0,272549700.0
030300030108,72027900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72027900.0
030401020205,102442500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102442500.0
030202020402,98558100.0,0.0,0.0,0.0,0.0,0.0,0.0,9900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,98568000.0
030300020702,75010500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75010500.0
030300030103,41660100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41660100.0
030202030203,129121200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129121200.0
030201030603,66304800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66304800.0
030202030405,71541900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71541900.0
030201040207,97454700.0,4256100.0,1441800.0,1788300.0,2945700.0,4636800.0,5577300.0,5184900.0,4654800.0,4595400.0,4095000.0,4075200.0,4342500.0,3531600.0,2784600.0,2494800.0,2294100.0,2559600.0,2305800.0,1508400.0,662400.0,4256100.0,5697900.0,7486200.0,10431900.0,15068700.0,20646000.0,25830900.0,30485700.0,35081100.0,39176100.0,43251300.0,47593800.0,51125400.0,53910000.0,56404800.0,58698900.0,61258500.0,63564300.0,65072700.0,65735100.0,163189800.0
030201040604,38614500.0,8254800.0,4494600.0,4614300.0,3423600.0,1482300.0,463500.0,126000.0,21600.0,13500.0,5400.0,5400.0,0.0,2700.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,8254800.0,12749400.0,17363700.0,20787300.0,22269600.0,22733100.0,22859100.0,22880700.0,22894200.0,22899600.0,22905000.0,22905000.0,22907700.0,22908600.0,22908600.0,22908600.0,22908600.0,22908600.0,22908600.0,22908600.0,61523100.0
030300020610,141796800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141796800.0
030202011504,84333600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84333600.0
030202011101,119015100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119015100.0
030201050103,62521200.0,5788800.0,2714400.0,2276100.0,1401300.0,603000.0,275400.0,124200.0,66600.0,9000.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5788800.0,8503200.0,10779300.0,12180600.0,12783600.0,13059000.0,13183200.0,13249800.0,13258800.0,13258800.0,13259700.0,13259700.0,13259700.0,13259700.0,13259700.0,13259700.0,13259700.0,13259700.0,13259700.0,13259700.0,75780900.0
030401011402,60438600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60438600.0
030300020701,90493200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90493200.0
030201050305,237866400.0,2455200.0,1141200.0,1283400.0,1307700.0,1155600.0,1192500.0,1310400.0,1831500.0,2318400.0,1791900.0,1487700.0,1239300.0,997200.0,882000.0,609300.0,549000.0,437400.0,379800.0,316800.0,337500.0,2455200.0,3596400.0,4879800.0,6187500.0,7343100.0,8535600.0,9846000.0,11677500.0,13995900.0,15787800.0,17275500.0,18514800.0,19512000.0,20394000.0,21003300.0,21552300.0,21989700.0,22369500.0,22686300.0,23023800.0,260890200.0
030401020204,88691400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88691400.0
030401010301,64195200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64195200.0
030202030304,69985800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69985800.0
030401011401,77936400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77936400.0
030201030604,76471200.0,162900.0,240300.0,216000.0,111600.0,109800.0,117900.0,150300.0,117000.0,90900.0,111600.0,129600.0,108900.0,106200.0,109800.0,108900.0,113400.0,120600.0,123300.0,134100.0,127800.0,162900.0,403200.0,619200.0,730800.0,840600.0,958500.0,1108800.0,1225800.0,1316700.0,1428300.0,1557900.0,1666800.0,1773000.0,1882800.0,1991700.0,2105100.0,2225700.0,2349000.0,2483100.0,2610900.0,79082100.0
030300020505,74813400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74813400.0
030201030403,34452000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23400.0,77400.0,28800.0,21600.0,7200.0,15300.0,15300.0,20700.0,10800.0,17100.0,11700.0,9000.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23400.0,100800.0,129600.0,151200.0,158400.0,173700.0,189000.0,209700.0,220500.0,237600.0,249300.0,258300.0,269100.0,34721100.0
030201040103,63648000.0,12143700.0,1320300.0,911700.0,679500.0,586800.0,489600.0,388800.0,375300.0,363600.0,333000.0,299700.0,281700.0,305100.0,307800.0,278100.0,310500.0,314100.0,313200.0,313200.0,303300.0,12143700.0,13464000.0,14375700.0,15055200.0,15642000.0,16131600.0,16520400.0,16895700.0,17259300.0,17592300.0,17892000.0,18173700.0,18478800.0,18786600.0,19064700.0,19375200.0,19689300.0,20002500.0,20315700.0,20619000.0,84267000.0
030401010206,85984200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85984200.0
030401020201,147735000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147735000.0
030202030105,52437600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52437600.0
030401030201,64053900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64053900.0
030202011103,130181400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130181400.0
030202030604,109416600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109416600.0
030201030606,34459200.0,12383100.0,729900.0,585900.0,519300.0,325800.0,258300.0,222300.0,166500.0,181800.0,159300.0,167400.0,153000.0,160200.0,207000.0,205200.0,215100.0,230400.0,282600.0,282600.0,290700.0,12383100.0,13113000.0,13698900.0,14218200.0,14544000.0,14802300.0,15024600.0,15191100.0,15372900.0,15532200.0,15699600.0,15852600.0,16012800.0,16219800.0,16425000.0,16640100.0,16870500.0,17153100.0,17435700.0,17726400.0,52185600.0
030201040108,29250900.0,1773000.0,509400.0,425700.0,264600.0,216000.0,224100.0,248400.0,262800.0,237600.0,186300.0,215100.0,201600.0,232200.0,295200.0,372600.0,371700.0,500400.0,769500.0,1038600.0,1122300.0,1773000.0,2282400.0,2708100.0,2972700.0,3188700.0,3412800.0,3661200.0,3924000.0,4161600.0,4347900.0,4563000.0,4764600.0,4996800.0,5292000.0,5664600.0,6036300.0,6536700.0,7306200.0,8344800.0,9467100.0,38718000.0
