HUC12,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
031102060401,210,2,80000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031102010801,211,87,3480000.0,0,1,1,0.42528735632183906,0.49438650960015096,37.0,2,0,1,0
031200030803,212,22,880000.0,0,1,1,0.09090909090909091,0.28747978728803447,2.0,2,0,1,0
031200010602,213,37,1480000.0,0,1,1,0.2972972972972973,0.45706850068345306,11.0,2,0,1,0
031200030605,214,2,80000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031101030502,215,9,360000.0,0,1,1,0.6666666666666666,0.4714045207910317,6.0,2,1,0,1
031200010603,216,75,3000000.0,0,1,1,0.30666666666666664,0.4611097724210822,23.0,2,0,1,0
031200030604,217,4,160000.0,0,1,1,0.25,0.4330127018922193,1.0,2,0,1,0
031200030801,218,11,440000.0,0,1,1,0.09090909090909091,0.28747978728803447,1.0,2,0,1,0
030801031004,219,16,640000.0,0,1,1,0.125,0.33071891388307384,2.0,2,0,1,0
031101020102,220,19,760000.0,0,1,1,0.3684210526315789,0.48237638894271995,7.0,2,0,1,0
030702040401,221,14,560000.0,0,1,1,0.6428571428571429,0.4791574237499549,9.0,2,1,0,1
031300110404,222,32,1280000.0,0,1,1,0.46875,0.4990224819584785,15.0,2,0,1,0
031101030501,223,19,760000.0,0,1,1,0.2631578947368421,0.44034738238635557,5.0,2,0,1,0
030702040402,224,8,320000.0,0,1,1,0.375,0.4841229182759271,3.0,2,0,1,0
030801031303,225,24,960000.0,0,1,1,0.4166666666666667,0.4930066485916347,10.0,2,0,1,0
031102060201,226,24,960000.0,0,1,1,0.3333333333333333,0.4714045207910317,8.0,2,0,1,0
031102050303,227,1,40000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031401010102,228,6,240000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031102050103,229,79,3160000.0,0,1,1,0.7088607594936709,0.454287555567756,56.0,2,1,0,1
031102010703,230,7,280000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031101030406,231,56,2240000.0,0,1,1,0.4107142857142857,0.4919634754984254,23.0,2,0,1,0
031300110402,232,4,160000.0,0,1,1,0.25,0.4330127018922193,1.0,2,0,1,0
031200030802,233,13,520000.0,0,1,1,0.15384615384615385,0.36080121229410994,2.0,2,0,1,0
031101030404,234,46,1840000.0,0,1,1,0.5,0.5,23.0,2,0,0,0
031200010501,235,19,760000.0,0,1,1,0.3157894736842105,0.464829519280413,6.0,2,0,1,0
031200010404,236,130,5200000.0,0,1,1,0.6615384615384615,0.4731863538224523,86.0,2,1,0,1
031300110403,237,5,200000.0,0,1,1,0.2,0.4,1.0,2,0,1,0
030801031101,238,18,720000.0,0,1,1,0.05555555555555555,0.2290614236454256,1.0,2,0,1,0
031300120502,239,16,640000.0,0,1,1,0.125,0.33071891388307384,2.0,2,0,1,0
031200030502,240,15,600000.0,0,1,1,0.5333333333333333,0.49888765156985887,8.0,2,1,0,1
031200010601,241,27,1080000.0,0,1,1,0.5185185185185185,0.4996569467863719,14.0,2,1,0,1
031200030303,242,19,760000.0,0,1,1,0.2631578947368421,0.44034738238635557,5.0,2,0,1,0
030801031002,243,35,1400000.0,0,1,1,0.2,0.4,7.0,2,0,1,0
031101030403,244,54,2160000.0,0,1,1,0.37037037037037035,0.4829038818668629,20.0,2,0,1,0
031102050301,245,89,3560000.0,0,1,1,0.2696629213483146,0.44378466647486514,24.0,2,0,1,0
030801031304,246,25,1000000.0,0,1,1,0.16,0.3666060555964672,4.0,2,0,1,0
031401010101,247,21,840000.0,0,1,1,0.19047619047619047,0.392676726249301,4.0,2,0,1,0
031200010403,248,11,440000.0,0,1,1,0.09090909090909091,0.28747978728803447,1.0,2,0,1,0
031102050102,249,6,240000.0,0,1,1,0.6666666666666666,0.4714045207910317,4.0,2,1,0,1
031102050105,250,7,280000.0,0,1,1,0.2857142857142857,0.45175395145262565,2.0,2,0,1,0
031300120501,251,8,320000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031200030603,252,10,400000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
030801031301,253,39,1560000.0,0,1,1,0.1282051282051282,0.3343180720616743,5.0,2,0,1,0
031200010402,254,76,3040000.0,0,1,1,0.42105263157894735,0.49372797471825575,32.0,2,0,1,0
